Price,Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,predicted_rent
269000,206,3,3,0,0,1,0,0,2205.3587258461416
379900,202,3,4,0,0,1,0,0,2246.2679495502607
280000,119,3,4,0,0,0,0,0,2355.453030392207
285000,265,3,3,0,0,1,0,0,2694.555993452099
142000,80,0,3,0,0,1,0,0,743.1553254589413
347000,252,4,4,0,0,1,0,0,2800.000915908384
145000,80,1,2,0,0,1,0,0,808.2391960668149
320000,352,0,6,0,0,1,0,0,3220.663064369466
135000,201,2,3,0,0,1,0,0,2024.7423195264605
59900,162,1,2,0,0,1,0,0,1488.140483247976
110000,187,1,3,0,0,1,0,0,1769.502601199091
395000,276,3,4,0,0,1,0,0,2859.8374038356988
320000,265,3,3,0,0,0,0,0,3491.933840587172
480000,456,2,3,0,0,1,0,0,4139.069493077632
650000,334,4,3,0,0,1,0,0,3405.8270629375647
620000,370,5,3,0,0,0,0,0,4640.857168863245
245000,208,2,4,0,0,0,0,0,2954.235660597271
150000,195,1,4,0,0,1,0,0,1909.9095742467946
47000,44,2,5,0,0,1,0,0,871.1303792518577
56900,112,0,0,0,0,1,0,0,786.2572365858915
595000,400,2,3,0,0,1,0,0,3674.746662807571
320000,173,3,4,0,0,1,0,0,2005.815055303265
184900,75,2,2,0,0,1,0,0,905.9408112668424
215000,280,0,3,0,0,1,0,0,2401.4511478520167
1199000,450,6,5,0,0,1,0,0,4794.106941749218
56000,36,0,2,0,0,1,0,0,304.2551043804841
400000,472,0,5,0,0,1,0,0,4141.565417653331
70000,110,0,2,0,0,1,0,0,917.8245586659219
347500,252,3,4,0,0,0,0,0,3458.2197522836022
435000,280,0,5,0,0,0,0,0,3346.9792752910507
245000,119,3,6,0,0,1,0,0,1706.225463561096
505000,244,6,5,0,0,1,0,0,3086.06224468435
30500,139,0,2,0,0,1,0,0,1158.2774529129179
150000,84,0,3,0,0,1,0,0,776.3212419068029
305000,234,4,6,0,0,1,0,0,2798.9045721969687
427950,245,3,3,0,0,1,0,0,2528.7264112127914
489000,195,4,3,0,0,1,0,0,2253.311466374377
250000,120,3,4,0,0,1,0,0,1566.3666623691
192500,240,3,4,0,0,1,0,0,2561.3441558049453
38750,233,0,4,0,0,1,0,0,2085.8267697416245
162000,184,1,3,0,0,1,0,0,1744.6281638631947
250000,204,4,4,0,0,0,0,0,3199.3877656691184
149000,100,1,2,0,0,1,0,0,974.0687783061225
375000,120,3,2,0,0,1,0,0,1418.2163820651385
320000,284,3,4,0,0,1,0,0,2926.1692367314217
259000,156,3,3,0,0,1,0,0,1790.7847702478728
59375,106,1,2,0,0,1,0,0,1023.8176529779147
220000,141,3,4,0,0,1,0,0,1740.4877237203727
399000,105,4,5,0,0,1,0,0,1655.2286266014542
238000,270,2,3,0,0,1,0,0,2596.8543782520715
269990,190,3,4,0,0,0,0,0,2944.1480473417487
344990,154,3,4,0,0,1,0,0,1848.2769521759226
534000,150,5,5,0,0,1,0,0,2167.5041973997504
240000,170,3,3,0,0,1,0,0,1906.8654778153882
1000000,270,0,4,0,0,1,0,0,2392.6114968843435
220000,90,3,5,0,0,1,0,0,1391.6974291621193
535000,360,5,7,0,0,0,0,0,4854.242938351514
339000,200,3,4,0,0,0,0,0,3027.062838461403
799900,306,3,4,0,0,1,0,0,3108.5817771946595
77000,110,1,4,0,0,1,0,0,1205.1338497297374
439900,300,12,10,0,0,1,0,0,4755.71484027344
150000,221,2,5,0,0,1,0,0,2338.7221820697296
99000,310,0,5,0,0,1,0,0,2798.345801514939
240000,137,2,5,0,0,1,0,0,1642.2379366646378
297500,214,4,4,0,0,0,0,0,3282.3025567887726
66500,110,1,3,0,0,1,0,0,1131.0587095777569
134500,60,0,0,0,0,0,0,0,1152.4781698987645
184000,182,2,3,0,0,1,0,0,1867.2042163991184
660000,350,4,4,0,0,1,0,0,3612.565868880991
191000,253,3,3,0,0,1,0,0,2595.0582441085144
465000,198,4,4,0,0,1,0,0,2352.2610438622532
250000,184,4,4,0,0,0,0,0,3033.558183429811
160000,173,0,0,0,0,1,0,0,1292.0374624157794
129000,125,3,3,0,0,1,0,0,1533.7489177769462
198000,185,2,4,0,0,0,0,0,2763.5316410220676
69900,40,0,0,0,0,1,0,0,189.27074052438434
129500,729,0,3,0,0,1,0,0,6124.325269124472
239500,192,3,4,0,0,1,0,0,2163.353158430607
295000,294,3,3,0,0,0,0,0,3732.3867348341673
340000,294,3,3,0,0,0,0,0,3732.3867348341673
174900,150,2,3,0,0,1,0,0,1601.8768848162263
139000,86,1,2,0,0,1,0,0,857.9880707386072
185000,142,3,4,0,0,1,0,0,1748.7792028323381
549900,302,0,4,0,0,1,0,0,2657.9388284672355
850000,250,5,4,0,0,0,0,0,3719.95481557938
220000,138,4,3,0,0,1,0,0,1780.6971569923503
42920,40,1,3,0,0,1,0,0,550.6551717401805
239900,180,3,3,0,0,1,0,0,1989.780268935042
319900,650,0,5,0,0,1,0,0,5617.448699583168
280000,305,0,3,0,0,1,0,0,2608.738125651151
59000,418,0,3,0,0,1,0,0,3545.675265303239
580000,420,5,5,0,0,1,0,0,4406.203557630402
150000,104,2,3,0,0,1,0,0,1220.4688456658191
545000,350,3,4,0,0,0,0,0,4270.784705256209
219990,68,0,0,0,0,0,0,0,1218.8100027944874
160000,162,2,3,0,0,1,0,0,1701.374634159811
285000,300,3,3,0,0,0,0,0,3782.13560950596
285000,276,2,4,0,0,0,0,0,3518.056240210917
185000,128,1,3,0,0,1,0,0,1280.3053335931336
265000,298,3,4,0,0,1,0,0,3042.2499442989365
107900,42,0,1,0,0,1,0,0,279.9288389002958
214900,251,3,7,0,0,1,0,0,2874.7758464925064
345000,285,3,3,0,0,1,0,0,2860.3855756914063
200000,115,2,5,0,0,1,0,0,1459.8253962013996
295000,306,3,4,0,0,1,0,0,3108.5817771946595
915000,400,4,5,0,0,0,0,0,4898.5928117663125
212000,182,3,3,0,0,1,0,0,2006.3632271589727
130000,185,2,4,0,0,1,0,0,1966.1537938869951
197000,99,2,3,0,0,1,0,0,1179.011450105992
850000,488,5,4,0,0,1,0,0,4895.948997092068
460000,348,4,3,0,0,1,0,0,3521.9077705050795
92500,229,0,3,0,0,1,0,0,1978.5857131417824
250000,237,3,3,0,0,1,0,0,2462.3945783170684
365000,276,3,3,0,0,0,0,0,3583.140110818791
365000,252,3,3,0,0,0,0,0,3384.144612131622
320000,276,3,3,0,0,0,0,0,3583.140110818791
320000,252,3,3,0,0,0,0,0,3384.144612131622
220000,160,2,4,0,0,1,0,0,1758.8668160878606
148000,80,4,3,0,0,1,0,0,1299.7913684983585
184900,142,3,5,0,0,1,0,0,1822.8543429843187
419000,356,4,3,0,0,1,0,0,3588.2396034008025
193000,136,2,3,0,0,1,0,0,1485.796177248711
210000,274,3,4,0,0,1,0,0,2843.2544456117676
230000,250,3,3,0,0,1,0,0,2570.1838067726185
260000,234,6,4,0,0,1,0,0,2929.0723134127156
110000,120,1,1,0,0,0,0,0,1863.201067528522
345000,146,3,4,0,0,1,0,0,1781.9451192801996
159900,92,2,3,0,0,1,0,0,1120.9710963222346
79900,104,0,0,0,0,1,0,0,719.9254036901684
255000,252,3,3,0,0,1,0,0,2586.7667649965488
169900,141,0,0,0,0,1,0,0,1026.7101308328874
290000,200,2,7,0,0,1,0,0,2312.7514010224177
54900,97,0,2,0,0,1,0,0,810.0353302103721
189000,128,2,3,0,0,1,0,0,1419.464344352988
210000,170,0,3,0,0,1,0,0,1489.3884455358252
254900,156,4,4,0,0,1,0,0,2004.0189211597076
110000,78,1,2,0,0,1,0,0,791.6562378428841
225000,250,3,6,0,0,1,0,0,2792.4092272285607
235000,208,5,4,0,0,1,0,0,2574.3348457417615
349000,250,3,3,0,0,1,0,0,2570.1838067726185
485000,154,3,3,0,0,0,0,0,2571.5796591590147
60000,93,0,0,0,0,1,0,0,628.7191334585493
235000,180,2,3,0,0,1,0,0,1850.6212581751877
77000,104,0,0,0,0,1,0,0,719.9254036901684
275000,265,3,5,0,0,0,0,0,3640.0841208911334
425000,114,0,3,0,0,1,0,0,1025.0656152657643
525000,291,5,4,0,0,0,0,0,4059.9054591699605
120000,42,1,3,0,0,0,0,0,1364.615977099184
45000,32,1,2,0,0,1,0,0,410.2481986924769
115000,184,0,4,0,0,1,0,0,1679.5442932553212
499990,354,7,3,0,0,1,0,0,3989.133677456435
207000,120,2,3,0,0,1,0,0,1353.132511457265
87500,41,0,1,0,0,0,0,0,1069.015206923403
249000,445,4,5,0,0,1,0,0,4474.331524669682
500000,240,4,4,0,0,0,0,0,3497.881013699872
399000,320,5,6,0,0,1,0,0,3651.1307865858453
245000,186,3,7,0,0,1,0,0,2335.829704214757
77000,174,3,4,0,0,1,0,0,2014.1065344152303
90000,160,0,3,0,0,1,0,0,1406.4736544161715
139900,79,2,3,0,0,1,0,0,1013.1818678666846
179900,86,2,5,0,0,1,0,0,1219.3725019544036
399000,168,3,5,0,0,1,0,0,2038.4327998954188
202000,119,2,3,0,0,0,0,0,2142.2188794803724
280000,200,4,3,0,0,1,0,0,2294.7688619342034
260000,241,3,3,0,0,1,0,0,2495.56049476493
164900,148,3,6,0,0,0,0,0,2744.0562049431646
580000,166,5,4,0,0,1,0,0,2226.092723039216
67500,134,1,2,0,0,1,0,0,1255.9790681129452
350000,577,0,3,0,0,1,0,0,4864.020444105734
350000,570,0,3,0,0,1,0,0,4805.980090321977
350000,581,0,3,0,0,1,0,0,4897.1863605535955
350000,595,0,3,0,0,1,0,0,5013.267068121111
149000,276,2,4,0,0,1,0,0,2720.6783930758447
249900,131,2,3,0,0,1,0,0,1444.3387816888842
55000,400,2,8,0,0,1,0,0,4045.1223635674733
180000,196,2,6,0,0,1,0,0,2205.5103444225756
399000,225,3,4,0,0,1,0,0,2436.9719691254645
550000,376,0,3,0,0,1,0,0,3197.433142600693
135000,143,2,4,0,0,1,0,0,1617.9116711844492
160000,622,1,2,0,0,0,0,0,6099.598721887121
139000,800,3,3,0,0,1,0,0,7130.497318353576
215000,272,4,4,0,0,1,0,0,2965.8304981476913
530000,282,0,4,0,0,0,0,0,3289.487093363001
85000,138,0,4,0,0,1,0,0,1298.1362541049139
699000,741,5,5,0,0,1,0,0,7067.768352571288
189500,92,1,2,0,0,1,0,0,907.7369454103995
89900,64,0,2,0,0,0,0,0,1333.794366650587
79900,100,1,2,0,0,1,0,0,974.0687783061225
650000,514,4,4,0,0,1,0,0,4972.368443243313
184500,120,1,3,0,0,1,0,0,1213.9735006974106
135000,673,1,3,0,0,1,0,0,5799.161449614264
257500,182,3,3,0,0,1,0,0,2006.3632271589727
265000,182,3,3,0,0,1,0,0,2006.3632271589727
265000,240,4,4,0,0,0,0,0,3497.881013699872
420000,298,2,3,0,0,1,0,0,2829.0157933871023
350000,250,2,3,0,0,1,0,0,2431.024796012764
142000,85,0,3,0,0,1,0,0,784.6127210187683
370000,560,2,3,0,0,0,0,0,5798.761167857104
360000,198,4,3,0,0,0,0,0,3075.5637508453456
245000,200,3,4,0,0,1,0,0,2229.68499132633
79900,176,1,3,0,0,1,0,0,1678.296330967472
37500,137,1,2,0,0,1,0,0,1280.8535054488414
58000,27,1,3,0,0,1,0,0,442.8659432846307
110000,113,0,2,0,0,1,0,0,942.6989960018182
895000,438,6,5,0,0,1,0,0,4694.609192405633
99900,90,1,3,0,0,1,0,0,965.2291273384494
350000,173,3,3,0,0,1,0,0,1931.7399151512843
138000,679,0,3,0,0,1,0,0,5709.7513135262025
22500,216,0,0,0,0,1,0,0,1648.5710642302906
44000,42,0,0,0,0,1,0,0,205.85369874831514
720000,1320,4,3,0,0,1,0,0,11581.225467335425
850000,4114,4,3,0,0,1,0,0,34747.61810616669
120000,212,2,7,0,0,1,0,0,2412.249150366002
280000,210,3,3,0,0,1,0,0,2238.524642294003
107500,140,3,3,0,0,1,0,0,1658.1211044564268
344900,258,3,5,0,0,0,0,0,3582.043767107375
170000,178,2,3,0,0,1,0,0,1834.038299951257
380000,234,4,4,0,0,0,0,0,3448.13213902808
325000,240,2,6,0,0,1,0,0,2570.3354253490525
42500,124,0,3,0,0,1,0,0,1107.980406385418
47500,120,0,2,0,0,1,0,0,1000.7393497855758
149000,156,1,3,0,0,1,0,0,1512.466748728164
260000,150,3,3,0,0,1,0,0,1741.0358955760805
395000,200,3,4,0,0,1,0,0,2229.68499132633
850000,160,2,4,0,0,1,0,0,1758.8668160878606
590000,185,0,4,0,0,1,0,0,1687.8357723672866
110000,110,1,2,0,0,1,0,0,1056.9835694257763
180000,78,0,5,0,0,0,0,0,1672.1004946740445
285000,112,0,5,0,0,1,0,0,1156.6329373457947
140000,154,1,3,0,0,1,0,0,1495.8837905042333
1750000,1606,8,8,0,0,0,0,0,15676.978084291914
90000,77,1,3,0,0,1,0,0,857.4398988828995
71900,99,1,2,0,0,1,0,0,965.7772991941571
230000,532,2,3,0,0,1,0,0,4769.221905587
336000,156,3,3,0,0,1,0,0,1790.7847702478728
338000,120,3,3,0,0,1,0,0,1492.2915222171193
400000,180,1,3,0,0,1,0,0,1711.4622474153332
650000,268,3,4,0,0,0,0,0,3590.883418075048
249000,145,0,3,0,0,1,0,0,1282.1014677366907
275000,263,4,3,0,0,1,0,0,2817.1320459880226
235000,200,0,4,0,0,1,0,0,1812.2079590467672
180000,152,0,3,0,0,1,0,0,1340.1418215204485
425000,220,3,4,0,0,1,0,0,2395.5145735656374
109500,305,5,4,0,0,1,0,0,3378.6083196024038
129000,290,0,2,0,0,1,0,0,2410.29079881969
30000,130,0,2,0,0,1,0,0,1083.6541409052295
1400000,344,4,12,0,0,1,0,0,4155.418115425044
750000,734,5,10,0,0,1,0,0,7380.103699547433
60000,80,1,2,0,0,1,0,0,808.2391960668149
165000,58,3,6,0,0,1,0,0,1200.445237731208
549900,240,4,5,0,0,0,0,0,3571.956153851853
289900,136,2,6,0,0,1,0,0,1708.021597704653
180000,147,6,5,0,0,1,0,0,2281.7887708237085
169900,235,0,5,0,0,1,0,0,2176.4848681175363
98000,6500,1,3,0,0,1,0,0,54113.61023503651
215000,282,2,4,0,0,1,0,0,2770.4272677476365
195000,118,2,3,0,0,1,0,0,1336.5495532333343
135000,270,2,3,0,0,1,0,0,2596.8543782520715
43000,50,1,3,0,0,1,0,0,633.5699628598343
279000,3400,4,4,0,0,1,0,0,28901.577160375393
149000,112,2,3,0,0,1,0,0,1286.800678561542
300000,307,3,3,0,0,1,0,0,3042.798116154645
350000,249,0,3,0,0,0,0,0,2941.7931425161623
330000,249,0,3,0,0,0,0,0,2941.7931425161623
50000,159,0,2,0,0,1,0,0,1324.1070351522253
255000,499,0,3,0,0,1,0,0,4217.285073372434
204000,160,0,3,0,0,1,0,0,1406.4736544161715
207000,356,2,4,0,0,1,0,0,3383.9967220330745
150000,232,0,4,0,0,1,0,0,2077.5352906296594
385000,263,3,3,0,0,0,0,0,3475.350882363241
235000,263,3,3,0,0,0,0,0,3475.350882363241
182000,110,0,3,0,0,1,0,0,991.8996988179026
420000,500,2,13,0,0,1,0,0,5244.645975523915
295000,332,0,5,0,0,0,0,0,3778.13618911325
419000,84,3,4,0,0,1,0,0,1267.8734143383465
52500,5482,0,2,0,0,1,0,0,45459.65034814392
140000,600,3,5,0,0,0,0,0,6417.729623399534
220000,181,3,3,0,0,1,0,0,1998.0717480470073
37490,28,1,2,0,0,1,0,0,377.0822822446154
450000,395,4,3,0,0,1,0,0,3911.6072887674527
160000,188,2,3,0,0,1,0,0,1916.9530910709107
225000,285,3,5,0,0,1,0,0,3008.5358559953675
650000,232,6,3,0,0,1,0,0,2838.4142150368043
692000,257,3,4,0,0,1,0,0,2702.299300708357
325000,298,3,4,0,0,1,0,0,3042.2499442989365
315000,298,3,4,0,0,1,0,0,3042.2499442989365
360000,226,6,4,0,0,1,0,0,2862.7404805169926
3750000,883,12,5,0,0,1,0,0,9219.27146178935
340000,98,0,3,0,0,0,0,0,1689.7797966093906
295000,98,0,3,0,0,0,0,0,1689.7797966093906
285000,98,0,3,0,0,0,0,0,1689.7797966093906
295000,294,4,3,0,0,0,0,0,3871.5457455940214
95000,170,1,2,0,0,1,0,0,1554.472316143699
99500,132,3,4,0,0,1,0,0,1665.8644117126844
399900,137,3,3,0,0,0,0,0,2430.624514255603
36500,32,0,1,0,0,1,0,0,197.014047780642
96000,120,0,3,0,0,1,0,0,1074.8144899375566
87500,74,1,5,0,0,1,0,0,980.7157418509646
169000,160,4,4,0,0,1,0,0,2037.184837607569
219900,175,3,3,0,0,1,0,0,1948.322873375215
281000,121,3,4,0,0,0,0,0,2372.0359886161377
245000,476,4,3,0,0,1,0,0,4583.217096836648
49900,100,1,0,0,0,1,0,0,825.9184980021612
539900,281,0,4,0,0,1,0,0,2483.817767115963
85500,55,0,2,0,0,1,0,0,461.7932075078263
85500,49,0,2,0,0,1,0,0,412.0443328360341
150000,114,0,3,0,0,1,0,0,1025.0656152657643
150000,61,0,3,0,0,1,0,0,585.6172223315992
85500,114,0,2,0,0,1,0,0,950.9904751137835
85500,54,0,2,0,0,1,0,0,453.50172839586094
85500,61,0,2,0,0,1,0,0,511.54208217961855
85500,75,0,2,0,0,1,0,0,627.6227897471338
85500,75,0,3,0,0,1,0,0,701.6979298991145
250000,168,5,4,0,0,1,0,0,2242.6756812631465
78000,60,1,2,0,0,1,0,0,642.4096138275074
209000,123,2,3,0,0,1,0,0,1378.0069487931612
330000,195,4,3,0,0,1,0,0,2253.311466374377
440000,267,6,6,0,0,1,0,0,3350.8414044115343
325000,40,0,3,0,0,1,0,0,411.4961609803263
125000,164,1,5,0,0,1,0,0,1726.9488619278486
550000,157,5,5,0,0,1,0,0,2225.544551183508
219900,141,3,3,0,0,1,0,0,1666.4125835683922
425000,195,4,4,0,0,1,0,0,2327.3866065263574
90000,265,1,3,0,0,1,0,0,2416.2379719323903
69000,75,1,2,0,0,1,0,0,766.781800506988
69000,320,0,8,0,0,1,0,0,3103.4860130905345
225000,155,2,3,0,0,1,0,0,1643.3342803760531
34000,80,0,0,0,0,1,0,0,520.9299050029994
339000,299,0,3,0,0,0,0,0,3356.3670981144314
120000,137,0,2,0,0,1,0,0,1141.694494688987
180000,142,1,3,0,0,1,0,0,1396.3860411606488
289000,200,3,5,0,0,1,0,0,2303.7601314783105
325000,186,3,4,0,0,0,0,0,2910.982130893887
859000,550,0,7,0,0,1,0,0,4936.4510686905915
650000,367,2,4,0,0,1,0,0,3475.2029922646934
235000,130,2,3,0,0,1,0,0,1436.0473025769188
39900,220,0,1,0,0,1,0,0,1755.8121208301325
180000,271,2,3,0,0,1,0,0,2605.145857364037
450000,424,3,4,0,0,1,0,0,4086.976312406574
320000,160,3,4,0,0,1,0,0,1898.0258268477148
320000,340,0,2,0,0,1,0,0,2824.8647544179585
205000,174,2,3,0,0,1,0,0,1800.8723835033954
850000,427,3,4,0,0,1,0,0,4111.850749742471
160000,83,1,2,0,0,1,0,0,833.1136334027111
82000,80,0,3,0,0,1,0,0,743.1553254589413
400000,210,3,3,0,0,0,0,0,3035.902489429076
340000,264,0,3,0,0,0,0,0,3066.1653291956436
365000,264,0,3,0,0,0,0,0,3066.1653291956436
220000,340,0,2,0,0,1,0,0,2824.8647544179585
180000,87,0,3,0,0,0,0,0,1598.5735263777715
49900,156,0,1,0,0,1,0,0,1225.1574576643486
257000,340,4,6,0,0,0,0,0,4475.179205200371
194500,200,3,3,0,0,1,0,0,2155.6098511743494
264900,160,2,3,0,0,1,0,0,1684.79167593588
140000,108,0,2,0,0,1,0,0,901.2416004419912
128000,308,0,3,0,0,1,0,0,2633.612562987047
186000,97,0,3,0,0,1,0,0,884.1104703623528
49900,48,0,2,0,0,1,0,0,403.7528537240687
50000,80,0,3,0,0,0,0,0,1540.5331725940139
395000,300,3,3,0,0,0,0,0,3782.13560950596
305000,260,0,4,0,0,1,0,0,2309.69670576469
125000,95,2,4,0,0,1,0,0,1219.9206738101113
50000,47,0,2,0,0,1,0,0,395.4613746121033
108000,152,2,4,0,0,1,0,0,1692.5349831921376
265000,252,3,3,0,0,1,0,0,2586.7667649965488
300000,155,2,2,0,0,1,0,0,1569.2591402240723
57500,110,2,4,0,0,1,0,0,1344.292860489592
268500,210,0,6,0,0,1,0,0,2043.273030470382
250000,510,0,4,0,0,1,0,0,4382.566483756033
299000,474,4,3,0,0,1,0,0,4566.634138612717
35000,45,1,2,0,0,1,0,0,518.0374271480268
233530,180,4,4,0,0,0,0,0,3000.3922669819494
495000,310,4,3,0,0,1,0,0,3206.831564250395
150000,7930,0,0,0,0,1,0,0,65609.0409339312
295000,189,3,4,0,0,1,0,0,2138.4787210947106
310000,189,3,4,0,0,1,0,0,2138.4787210947106
379000,124,1,3,0,0,1,0,0,1247.139417145272
330000,176,3,4,0,0,1,0,0,2030.689492639161
235000,362,4,4,0,0,1,0,0,3712.0636182245753
85000,213,1,2,0,0,1,0,0,1911.00591795821
134900,110,1,3,0,0,1,0,0,1131.0587095777569
230000,187,4,3,0,0,1,0,0,2186.979633478654
224900,785,0,8,0,0,0,0,0,7756.401647289508
325000,220,0,3,0,0,1,0,0,1903.9624011340939
189000,244,0,4,0,0,1,0,0,2177.033039973244
220000,169,2,3,0,0,1,0,0,1759.4149879435686
750000,290,5,4,0,0,1,0,0,3254.2361329229225
320000,264,3,5,0,0,0,0,0,3631.7926417791678
230000,1131,1,3,0,0,1,0,0,9596.658882894406
89000,220,1,2,0,0,1,0,0,1969.0462717419678
192000,104,0,3,0,0,1,0,0,942.1508241461104
235000,208,2,4,0,0,1,0,0,2156.8578134621985
350000,293,6,3,0,0,0,0,0,4141.572288001766
315000,207,4,4,0,0,0,0,0,3224.2622030050143
395000,359,4,4,0,0,1,0,0,3687.1891808886794
260000,236,3,3,0,0,1,0,0,2454.103099205103
150000,95,0,2,0,0,0,0,0,1590.830219121514
155000,159,2,4,0,0,1,0,0,1750.5753369758952
545000,560,5,4,0,0,1,0,0,5492.935493153574
72000,91,0,2,0,0,1,0,0,760.2864555385798
320000,158,0,5,0,0,1,0,0,1538.040976496202
134000,52,0,2,0,0,1,0,0,436.9187701719302
249000,150,2,3,0,0,1,0,0,1601.8768848162263
215000,151,2,3,0,0,1,0,0,1610.1683639281916
194000,354,3,4,0,0,1,0,0,3506.5727745689983
56500,75,2,2,0,0,1,0,0,905.9408112668424
285000,188,5,4,0,0,1,0,0,2408.505263502454
159900,100,2,4,0,0,1,0,0,1261.3780693699382
700000,90,3,3,0,0,1,0,0,1243.547148858158
140000,1306,0,4,0,0,1,0,0,10982.583856880472
80000,185,0,2,0,0,1,0,0,1539.6854920633252
369000,265,4,3,0,0,1,0,0,2833.715004211954
32000,574,0,3,0,0,1,0,0,4839.146006769838
220000,152,2,5,0,0,1,0,0,1766.6101233441184
380000,728,0,6,0,0,1,0,0,6338.259210468447
17000,63,0,1,0,0,1,0,0,454.04990025156866
15000,41,0,1,0,0,1,0,0,271.6373597883304
140000,115,2,4,0,0,1,0,0,1385.7502560494188
195000,80,3,3,0,0,1,0,0,1160.6323577385042
178000,198,0,3,0,0,1,0,0,1721.5498606708559
85000,241,2,3,0,0,1,0,0,2356.401484005076
290000,320,0,4,0,0,0,0,0,3604.5632996176846
155000,134,2,4,0,0,1,0,0,1543.2883591767609
475000,516,3,6,0,0,1,0,0,4997.94267101135
255000,167,4,3,0,0,1,0,0,2021.1500512393463
109000,64,1,5,0,0,1,0,0,897.8009507313109
120000,84,1,3,0,0,1,0,0,915.4802526666572
49900,117,2,3,0,0,1,0,0,1328.258074121369
460000,226,9,5,0,0,1,0,0,3354.2926529485367
370000,368,5,5,0,0,1,0,0,3975.046643808203
69000,47,2,2,0,0,1,0,0,673.779396131812
97000,144,1,3,0,0,0,0,0,2210.346846519652
220000,226,0,3,0,0,1,0,0,1953.7112758058865
45000,50,1,1,0,0,1,0,0,485.419682555873
825000,223,3,4,0,0,0,0,0,3217.766858036606
60000,49,1,1,0,0,1,0,0,477.12820344390764
73500,49,0,2,0,0,1,0,0,412.0443328360341
72000,81,1,2,0,0,1,0,0,816.5306751787804
25000,77,0,1,0,0,1,0,0,570.1306078190839
37500,86,0,1,0,0,1,0,0,644.7539198267724
67500,41,1,2,0,0,1,0,0,484.87151070016535
109000,85,0,2,0,0,1,0,0,710.5375808667876
54000,88,3,5,0,0,1,0,0,1375.1144709381886
60000,91,0,2,0,0,1,0,0,760.2864555385798
150000,350,2,5,0,0,1,0,0,3408.322987513263
199500,100,0,3,0,0,1,0,0,908.9849076982489
1000000,280,4,5,0,0,1,0,0,3106.2374711953953
275000,343,3,4,0,0,1,0,0,3415.3665043373785
220000,464,0,3,0,0,1,0,0,3927.0833044536466
99000,61,1,2,0,0,1,0,0,650.7010929394728
250000,112,2,3,0,0,1,0,0,1286.800678561542
40000,72,1,2,0,0,1,0,0,741.9073631710919
79000,150,0,4,0,0,0,0,0,2195.011850583571
229900,160,0,3,0,0,1,0,0,1406.4736544161715
62900,108,0,3,0,0,1,0,0,975.3167405939719
399000,355,4,3,0,0,0,0,0,4377.325971423909
405000,355,4,3,0,0,0,0,0,4377.325971423909
500000,330,4,3,0,0,0,0,0,4170.038993624776
465000,330,4,3,0,0,0,0,0,4170.038993624776
470000,320,4,3,0,0,0,0,0,4087.1242025051215
325000,200,3,3,0,0,0,0,0,2952.987698309422
399000,100,2,8,0,0,1,0,0,1557.6786299778607
240000,180,2,3,0,0,1,0,0,1850.6212581751877
210000,150,2,3,0,0,1,0,0,1601.8768848162263
210000,298,4,8,0,0,1,0,0,3477.7095156667137
250000,220,0,4,0,0,1,0,0,1978.0375412860744
75000,94,1,2,0,0,1,0,0,924.3199036343302
230000,120,3,3,0,0,1,0,0,1492.2915222171193
540000,148,4,3,0,0,1,0,0,1863.611948112004
295000,262,8,5,0,0,1,0,0,3513.626890219435
213000,81,1,2,0,0,1,0,0,816.5306751787804
36000,75,0,0,0,0,1,0,0,479.4725094431725
49900,130,0,2,0,0,1,0,0,1083.6541409052295
312000,182,3,4,0,0,1,0,0,2080.4383673109533
68990,50,2,2,0,0,1,0,0,698.6538334677081
179000,156,1,3,0,0,1,0,0,1512.466748728164
100000,207,6,3,0,0,1,0,0,2631.1272372376698
269000,300,5,4,0,0,1,0,0,3337.1509240425767
170000,254,2,3,0,0,1,0,0,2464.1907124606255
675000,486,7,5,0,0,1,0,0,5231.7592005398255
184900,168,2,4,0,0,1,0,0,1825.1986489835838
225000,220,0,3,0,0,1,0,0,1903.9624011340939
365000,209,2,3,0,0,1,0,0,2091.0741524221835
51000,172,2,5,0,0,1,0,0,1932.4397055834258
89900,84,0,2,0,0,1,0,0,702.2461017548222
89000,297,3,8,0,0,1,0,0,3330.259025794894
85000,129,0,3,0,0,1,0,0,1149.4378019452447
115000,45,1,3,0,0,1,0,0,592.1125673000074
267500,308,3,3,0,0,1,0,0,3051.0895952666106
285000,340,3,3,0,0,1,0,0,3316.4169268495025
56000,140,0,0,0,0,1,0,0,1018.418651720922
435000,356,4,3,0,0,1,0,0,3588.2396034008025
399000,322,4,3,0,0,1,0,0,3306.3293135939803
600000,570,6,7,0,0,1,0,0,5937.234715489025
180000,92,0,2,0,0,1,0,0,768.5779346505452
52500,110,0,3,0,0,1,0,0,991.8996988179026
129900,141,1,4,0,0,1,0,0,1462.1697022006642
84000,132,2,3,0,0,1,0,0,1452.6302608008496
160000,166,2,5,0,0,1,0,0,1882.6908309116336
562500,315,0,5,0,0,1,0,0,2839.803197074766
750000,456,4,4,0,0,0,0,0,5288.840501884393
480000,456,4,3,0,0,0,0,0,5214.765361732413
429900,204,4,3,0,0,0,0,0,3125.3126255171383
850000,388,4,3,0,0,1,0,0,3853.5669349836944
450000,426,5,5,0,0,1,0,0,4455.952432302194
115000,119,2,3,0,0,1,0,0,1344.8410323452997
