,Price,Address,Prop_type,Size,Bath,Bed
97, 281 000 € ," Lisboa -   Lisboa, Misericórdia  ",Condo/Apartment,  75 m2 ,  1 ,  2 
98, 375 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  114 m2 ,  2 ,  3 
99, 315 000 € ," Lisboa -   Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  ",Condo/Apartment,  160 m2 ,  2 ,  3 
100, 295 000 € ," Lisboa -   Vila Franca de Xira, Vialonga  ",Condo/Apartment,  95 m2 ,  1 ,  2 
101, 435 000 € ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  137 m2 ,  2 ,  3 
102, 335 000 € ," Lisboa -   Lisboa, Estrela  ",Condo/Apartment,  59 m2 ,  2 ,  2 
103, 280 000 € ," Lisboa -   Lisboa, Areeiro  ",Condo/Apartment,  47 m2 ,  1 ,  1 
104, 430 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  130 m2 ,  3 ,  3 
105, 299 500 € ," Lisboa -   Lisboa, São Domingos de Benfica  ",Condo/Apartment,  97 m2 ,  2 ,  3 
106, 287 000 € ," Lisboa -   Cascais, Alcabideche  ",Condo/Apartment,  87 m2 ,  2 ,  2 
107, 260 000 € ," Lisboa -   Cascais, Cascais e Estoril  ",Condo/Apartment,  115 m2 ,  3 ,  1 
108, 440 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  127 m2 ,  2 ,  4 
109, 495 000 € ," Lisboa -   Torres Vedras, A dos Cunhados e Maceira  ",Condo/Apartment,  116 m2 ,  3 ,  2 
110, 360 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  97 m2 ,  2 ,  3 
111, 265 000 € ," Lisboa -   Oeiras, Barcarena  ",Condo/Apartment,  99 m2 ,  2 ,  3 
112, 330 000 € ," Lisboa -   Odivelas, Ramada e Caneças  ",Condo/Apartment,  108 m2 ,  2 ,  3 
113, 250 000 € ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  63 m2 ,  1 ,  2 
114, 259 000 € ," Lisboa -   Odivelas, Pontinha e Famões  ",Condo/Apartment,  101 m2 ,  1 ,  2 
115, 287 000 € ," Lisboa -   Loures, Santo António dos Cavaleiros e Frielas  ",Condo/Apartment,  104 m2 ,  2 ,  3 
116, 340 000 € ," Lisboa -   Lisboa, Avenidas Novas  ",Condo/Apartment,  59 m2 ,  1 ,  1 
117, 289 000 € ," Lisboa -   Lisboa, Alvalade  ",Condo/Apartment,  95 m2 ,  2 ,  3 
118, 350 000 € ," Lisboa -   Oeiras, Porto Salvo  ",Condo/Apartment,  84 m2 ,  2 ,  3 
119, 255 000 € ," Lisboa -   Lisboa, Santa Maria Maior  ",Condo/Apartment,  70 m2 ,  1 ,  2 
120, 390 000 € ," Lisboa -   Lisboa, Campo de Ourique  ",Condo/Apartment,  92 m2 ,  3 ,  3 
121, 260 000 € ," Lisboa -   Oeiras, Oeiras e São Julião da Barra, Paço de Arcos e Caxias  ",Condo/Apartment,  86 m2 ,  1 ,  2 
122, 495 000 € ," Lisboa -   Lisboa, Belém  ",Condo/Apartment,  88 m2 ,  2 ,  1 
123, 290 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  104 m2 ,  2 ,  2 
124, 290 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  108 m2 ,  2 ,  2 
125, 285 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  97 m2 ,  2 ,  2 
126, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  104 m2 ,  2 ,  2 
127, 295 000 € ," Lisboa -   Sintra, Rio de Mouro  ",Condo/Apartment,  108 m2 ,  2 ,  2 
