,Price,Address,Prop_type,Size,Bath,Bed
189, 250 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",Condo/Apartment,  110 m2 ,  2 ,  3 
190, 500 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  153 m2 ,  3 ,  4 
191, 225 000 € ," Porto -   Gondomar, Baguim do Monte  ",Condo/Apartment,  89 m2 ,  1 ,  2 
192, 170 000 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",Condo/Apartment,  104 m2 ,  2 ,  3 
193, 164 500 € ," Porto -   Vila do Conde, Guilhabreu  ",Condo/Apartment,  112 m2 ,  2 ,  3 
194, 365 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  129 m2 ,  2 ,  3 
195, 132 000 € ," Porto -   Felgueiras, Vila Cova da Lixa e Borba de Godim  ",Condo/Apartment,  140 m2 ,  2 ,  3 
196, 247 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  113 m2 ,  2 ,  0 
197, 175 000 € ," Porto -   Maia, Cidade da Maia  ",Condo/Apartment,  66 m2 ,  1 ,  2 
198, 115 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",Condo/Apartment,  54 m2 ,  2 ,  2 
199, 297 000 € ," Porto -   Maia, Cidade da Maia  ",Condo/Apartment,  131 m2 ,  2 ,  2 
200, 250 000 € ," Porto -   Vila Nova de Gaia, Pedroso e Seixezelo  ",Condo/Apartment,  189 m2 ,  3 ,  3 
201, 340 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  158 m2 ,  3 ,  3 
202, 220 000 € ," Porto -   Gondomar, Rio Tinto  ",Condo/Apartment,  104 m2 ,  2 ,  2 
203, 299 995 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",Condo/Apartment,  126 m2 ,  4 ,  4 
204, 195 000 € ," Porto -   Valongo, Ermesinde  ",Condo/Apartment,  93 m2 ,  1 ,  2 
205, 89 000 € ," Porto -   Vila Nova de Gaia, Vilar de Andorinho  ",Condo/Apartment,  57 m2 ,  1 ,  1 
206, 312 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  123 m2 ,  3 ,  3 
207, 170 000 € ," Porto -   Porto, Campanhã  ",Condo/Apartment,  78 m2 ,  2 ,  2 
208, 210 000 € ," Porto -   Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  ",Condo/Apartment,  127 m2 ,  2 ,  3 
209, 135 000 € ," Porto -   Vila Nova de Gaia, Oliveira do Douro  ",Condo/Apartment,  101 m2 ,  2 ,  3 
210, 195 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",Condo/Apartment,  95 m2 ,  2 ,  2 
211, 115 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  74 m2 ,  1 ,  2 
212, 199 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",Condo/Apartment,  97 m2 ,  2 ,  2 
213, 195 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",Condo/Apartment,  96 m2 ,  3 ,  3 
214, 145 000 € ," Porto -   Porto, Ramalde  ",Condo/Apartment,  60 m2 ,  1 ,  1 
