Price,Prop_type,Size,Bath,Bed,City,Division
255000,2,102,2,2,Maia, Pedrouços  
290000,2,91,0,2,Porto, Paranhos  
194000,2,63,1,1,Porto, Paranhos  
275500,2,91,1,2,Porto, Paranhos  
285000,2,91,1,2,Porto, Paranhos  
247500,2,66,2,1,Porto, Cedofeita
175000,2,57,1,1,Porto, Ramalde  
868000,2,281,5,5,Porto, Lordelo do Ouro e Massarelos  
175000,2,41,0,0,Porto, Cedofeita
310000,2,110,2,4,Porto, Ramalde  
500000,2,203,3,4,Porto, Lordelo do Ouro e Massarelos  
198000,2,122,0,3,Marco de Canaveses, Marco  
190000,2,135,0,3,Marco de Canaveses, Marco  
249000,2,128,3,4,Vila Nova de Gaia, Madalena  
191500,2,113,2,2,Vila do Conde, Vilar de Pinheiro  
150000,2,85,3,1,Maia, Pedrouços  
183000,2,107,3,2,Gondomar, Fânzeres e São Pedro da Cova  
130000,2,99,2,2,Baião, Campelo e Ovil  
152500,2,113,0,2,Baião, Campelo e Ovil  
135000,2,100,0,2,Baião, Campelo e Ovil  
365000,2,129,3,3,Porto, Ramalde  
375000,2,126,3,3,Porto, Ramalde  
370000,2,129,3,3,Porto, Ramalde  
360000,2,126,3,3,Porto, Ramalde  
695000,2,207,3,4,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
169000,2,39,1,0,Porto, Paranhos  
295000,2,135,2,3,Póvoa de Varzim, Póvoa de Varzim
255000,2,121,2,3,Gondomar, Fânzeres e São Pedro da Cova  
265000,2,130,2,3,Gondomar, Fânzeres e São Pedro da Cova  
245000,2,121,2,3,Gondomar, Fânzeres e São Pedro da Cova  
240000,2,116,2,3,Gondomar, Fânzeres e São Pedro da Cova  
185000,2,54,1,1,Porto, Cedofeita
195000,2,92,1,1,Porto, Cedofeita
435000,2,346,3,3,Porto, Cedofeita
190000,2,55,1,1,Porto, Cedofeita
185000,2,53,1,1,Porto, Cedofeita
180000,2,53,1,1,Porto, Cedofeita
848000,2,129,0,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
320000,2,286,4,5,Porto, Ramalde  
399000,2,155,3,3,Matosinhos, Matosinhos e Leça da Palmeira  
320000,2,145,3,4,Porto, Paranhos  
152000,2,39,1,0,Porto, Cedofeita
710000,2,147,4,3,Porto, Lordelo do Ouro e Massarelos  
550000,2,141,3,4,Matosinhos, Matosinhos e Leça da Palmeira  
149000,2,88,2,3,Valongo, Ermesinde  
1069500,2,222,0,4,Porto, Aldoar
96000,2,74,0,2,Valongo, Campo e Sobrado  
750000,2,160,0,3,Porto, Aldoar
190000,2,135,3,3,Gondomar, Fânzeres e São Pedro da Cova  
185000,2,147,2,3,Lousada, Nevogilde  
145000,2,110,2,2,Lousada, Nevogilde  
195000,2,147,2,3,Lousada, Nevogilde  
140000,2,111,2,2,Lousada, Nevogilde  
159000,2,151,2,3,Felgueiras, Vila Cova da Lixa e Borba de Godim  
150000,2,150,2,3,Lousada, Meinedo  
710000,2,220,2,4,Matosinhos, Matosinhos e Leça da Palmeira  
265000,2,98,2,2,Porto, Cedofeita
432500,2,107,3,3,Póvoa de Varzim, AveroMar
207412,2,88,2,2,Valongo, Ermesinde  
204091,2,82,2,2,Valongo, Ermesinde  
213502,2,88,2,2,Valongo, Ermesinde  
260000,2,114,2,3,Valongo, Ermesinde  
135000,2,71,2,2,Marco de Canaveses, Marco  
350000,2,88,2,2,Porto, Cedofeita
300000,2,87,2,2,Porto, Paranhos  
300000,2,85,2,2,Porto, Paranhos  
280000,2,76,2,2,Porto, Paranhos  
127000,2,74,1,2,Gondomar, Gondomar (São Cosme)
450000,2,132,2,3,Porto, Paranhos  
175000,2,150,2,3,Valongo, Ermesinde  
160000,2,90,2,2,Porto, Bonfim  
140000,2,82,1,2,Vila Nova de Gaia, Serzedo e Perosinho  
335000,2,152,2,4,Vila Nova de Gaia, Pedroso e Seixezelo  
445000,2,235,3,4,Porto, Ramalde  
179000,2,130,2,3,Vila Nova de Gaia, Pedroso e Seixezelo  
249000,2,91,2,2,Porto, Bonfim  
286500,2,104,2,3,Porto, Bonfim  
175000,2,96,2,2,Porto, Paranhos  
430500,2,150,4,3,Porto, Paranhos  
750000,2,192,5,4,Porto, Paranhos  
489000,2,113,4,2,Porto, Lordelo do Ouro e Massarelos  
159000,2,140,2,3,Marco de Canaveses, Marco  
299000,2,166,3,4,Santo Tirso, Santo Tirso
190000,2,110,3,2,Felgueiras, Margaride (Santa Eulália)
188000,2,105,1,2,Maia, Águas Santas  
225000,2,189,3,4,Paços de Ferreira, Paços de Ferreira  
390000,2,110,0,3,Porto, Paranhos  
290000,2,65,0,1,Porto, Paranhos  
180000,2,125,2,3,Felgueiras, Margaride (Santa Eulália)
454650,2,151,4,3,Porto, Paranhos  
438900,2,150,4,3,Porto, Paranhos  
395000,2,141,4,3,Porto, Paranhos  
408000,2,152,4,3,Porto, Paranhos  
434700,2,150,4,3,Porto, Paranhos  
540000,2,140,4,3,Porto, Paranhos  
450450,2,154,4,3,Porto, Paranhos  
450450,2,153,4,3,Porto, Paranhos  
434700,2,149,4,3,Porto, Paranhos  
450000,2,152,4,3,Porto, Paranhos  
425100,2,108,3,2,Porto, Paranhos  
454650,2,149,4,3,Porto, Paranhos  
600000,2,131,3,2,Vila Nova de Gaia, Canidelo  
880000,2,176,4,3,Vila Nova de Gaia, Canidelo  
650000,2,131,3,2,Vila Nova de Gaia, Canidelo  
210000,2,66,1,2,Porto, Campanhã  
395000,2,131,4,3,Porto, Paranhos  
415000,2,143,3,3,Porto, Paranhos  
244900,2,56,2,2,Porto, Cedofeita
695000,2,223,2,4,Matosinhos, Matosinhos e Leça da Palmeira  
212500,2,158,2,3,Santo Tirso, Santo Tirso
150000,2,96,2,2,Valongo, Campo e Sobrado  
190000,2,155,0,3,Marco de Canaveses, Marco  
210000,2,102,2,2,Marco de Canaveses, Marco  
180000,2,126,0,3,Marco de Canaveses, Marco  
185000,2,126,0,3,Marco de Canaveses, Marco  
590000,2,151,3,2,Vila Nova de Gaia, Canidelo  
595000,2,131,3,2,Vila Nova de Gaia, Canidelo  
845000,2,169,4,3,Vila Nova de Gaia, Canidelo  
815000,2,176,4,3,Vila Nova de Gaia, Canidelo  
630000,2,131,3,2,Vila Nova de Gaia, Canidelo  
855000,2,169,4,3,Vila Nova de Gaia, Canidelo  
220000,2,66,1,2,Porto, Paranhos  
315000,2,114,2,2,Porto, Paranhos  
170000,2,48,1,0,Porto, Paranhos  
210000,2,84,1,1,Porto, Paranhos  
199500,2,162,2,3,Lousada, Lodares  
199000,2,163,2,3,Lousada, Lodares  
140000,2,69,1,2,Vila Nova de Gaia, Gulpilhares e Valadares  
850000,2,175,3,3,Vila Nova de Gaia, Canidelo  
795000,2,169,4,3,Vila Nova de Gaia, Canidelo  
199500,2,145,2,3,Lousada, Lodares  
117500,2,124,1,3,Lousada, Lodares  
245000,2,80,1,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
225000,2,95,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
212000,2,76,1,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
195000,2,155,2,3,Lousada, Lodares  
85500,2,105,0,3,Penafiel, Boelhe  
765000,2,169,4,3,Vila Nova de Gaia, Canidelo  
835000,2,175,3,3,Vila Nova de Gaia, Canidelo  
108000,2,94,2,3,Valongo, Ermesinde  
730000,2,165,3,3,Vila Nova de Gaia, Canidelo  
355000,2,129,3,3,Porto, Ramalde  
1200000,2,262,4,3,Porto, Aldoar
1300000,2,262,4,3,Porto, Aldoar
1100000,2,219,4,4,Porto, Aldoar
168000,2,154,2,3,Felgueiras, Margaride (Santa Eulália)
599000,2,127,3,3,Matosinhos, São Mamede de Infesta e Senhora da Hora  
999000,2,165,3,3,Matosinhos, São Mamede de Infesta e Senhora da Hora  
699000,2,142,3,3,Matosinhos, São Mamede de Infesta e Senhora da Hora  
215000,2,97,2,2,Marco de Canaveses, Marco  
200000,2,134,2,3,Marco de Canaveses, Marco  
250000,2,227,3,4,Marco de Canaveses, Marco  
300000,2,104,2,4,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
135000,2,36,1,0,Porto, Paranhos  
125000,2,37,1,0,Porto, Paranhos  
134000,2,41,1,0,Porto, Paranhos  
129000,2,30,1,0,Porto, Paranhos  
131000,2,37,1,0,Porto, Paranhos  
138000,2,41,1,0,Porto, Paranhos  
133000,2,29,1,0,Porto, Paranhos  
197750,2,166,3,4,Porto, Campanhã  
586000,2,123,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
612080,2,148,3,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
548000,2,77,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
508800,2,109,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
588000,2,110,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
579800,2,82,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
505080,2,102,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
519800,2,61,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
567800,2,69,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
508250,2,67,2,1,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
600800,2,116,3,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
370000,2,79,0,2,Porto, Bonfim  
80000,2,49,1,0,Paredes, Gandra  
177320,2,97,2,2,Paredes, Gandra  
167024,2,97,2,2,Paredes, Gandra  
168168,2,97,2,2,Paredes, Gandra  
169312,2,97,2,2,Paredes, Gandra  
195624,2,120,2,3,Paredes, Gandra  
196768,2,117,2,3,Paredes, Gandra  
197912,2,117,2,3,Paredes, Gandra  
3150000,2,937,18,17,Porto, Ramalde  
198550,2,65,1,1,Porto, Cedofeita
145000,2,72,2,2,Vila Nova de Gaia, Pedroso e Seixezelo  
140000,2,75,1,2,Vila Nova de Gaia, Pedroso e Seixezelo  
89500,2,130,2,3,Felgueiras, Torrados e Sousa  
180000,2,160,2,3,Felgueiras, Margaride (Santa Eulália)
200000,2,216,1,2,Vila Nova de Gaia, Grijó e Sermonde  
999750,2,170,3,3,Porto, Aldoar
240000,2,70,2,2,Matosinhos, Matosinhos e Leça da Palmeira  
320000,2,104,3,3,Matosinhos, Matosinhos e Leça da Palmeira  
342500,2,140,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
295000,2,173,2,2,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
353000,2,164,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
291500,2,118,2,2,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
337500,2,140,3,3,Vila Nova de Gaia, Mafamude e Vilar do Paraíso  
120000,2,72,1,2,Porto, Campanhã  
315000,2,206,3,4,Penafiel, Penafiel  
399000,2,187,3,3,Porto, Cedofeita
189000,2,58,1,1,Porto, Ramalde  
173250,2,59,1,1,Porto, Ramalde  
270000,2,80,1,1,Porto, Ramalde  
180000,2,59,1,1,Porto, Ramalde  
173250,2,58,3,1,Porto, Ramalde  
178500,2,59,1,1,Porto, Ramalde  
173250,2,58,1,1,Porto, Ramalde  
250000,2,212,2,2,Trofa, Bougado (São Martinho e Santiago)  
355350,2,92,1,2,Porto, Cedofeita
211150,2,57,1,1,Porto, Cedofeita
530450,2,135,4,3,Porto, Cedofeita
329600,2,87,2,1,Porto, Cedofeita
175000,2,125,0,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
390000,2,179,3,5,Porto, Bonfim  
155000,2,103,2,2,Valongo, Valongo  
215000,2,90,1,1,Porto, Bonfim  
280000,2,123,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
225000,2,97,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
260000,2,113,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
260000,2,112,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
285000,2,124,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
360000,2,173,3,3,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
285000,2,129,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
218000,2,149,3,3,Paços de Ferreira, Freamunde  
190000,2,127,3,2,Paços de Ferreira, Freamunde  
180000,2,121,2,2,Paços de Ferreira, Freamunde  
215000,2,152,3,3,Paços de Ferreira, Freamunde  
277620,2,53,0,1,Porto, Cedofeita
289000,2,162,6,4,Vila do Conde, Vila do Conde  
790000,2,500,6,4,Póvoa de Varzim, Póvoa de Varzim
175000,2,122,4,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
215000,2,73,0,2,Matosinhos, Matosinhos e Leça da Palmeira  
130000,2,58,0,1,Matosinhos, São Mamede de Infesta e Senhora da Hora  
1025000,2,189,3,4,Matosinhos, Matosinhos e Leça da Palmeira  
350116,2,99,2,1,Matosinhos, Matosinhos e Leça da Palmeira  
294253,2,78,2,1,Matosinhos, Matosinhos e Leça da Palmeira  
581452,2,155,3,3,Matosinhos, Matosinhos e Leça da Palmeira  
930005,2,235,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
885719,2,235,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
412109,2,116,2,2,Matosinhos, Matosinhos e Leça da Palmeira  
442635,2,116,2,2,Matosinhos, Matosinhos e Leça da Palmeira  
457899,2,116,2,2,Matosinhos, Matosinhos e Leça da Palmeira  
621552,2,155,3,3,Matosinhos, Matosinhos e Leça da Palmeira  
601502,2,155,3,3,Matosinhos, Matosinhos e Leça da Palmeira  
303486,2,78,2,1,Matosinhos, Matosinhos e Leça da Palmeira  
466810,2,114,2,2,Matosinhos, Matosinhos e Leça da Palmeira  
145000,2,96,2,2,Porto, Cedofeita
400000,2,101,0,1,Porto, Lordelo do Ouro e Massarelos  
155000,2,42,1,0,Porto, Cedofeita
275000,2,123,2,3,Porto, Campanhã  
125000,2,48,1,1,Porto, Bonfim  
225000,2,62,1,1,Porto, Paranhos  
400000,2,66,1,1,Porto, Cedofeita
430000,2,73,1,1,Porto, Cedofeita
450000,2,60,1,1,Porto, Cedofeita
480000,2,64,1,1,Porto, Cedofeita
440000,2,75,1,1,Porto, Cedofeita
310000,2,46,1,1,Porto, Cedofeita
325000,2,55,1,1,Porto, Cedofeita
250000,2,45,1,1,Porto, Cedofeita
275000,2,49,1,1,Porto, Cedofeita
73000,2,91,1,2,Baião, Campelo e Ovil  
399400,2,124,2,2,Porto, Cedofeita
291000,2,95,1,1,Porto, Cedofeita
135000,2,110,2,3,Marco de Canaveses, Marco  
135000,2,108,2,3,Marco de Canaveses, Marco  
120000,2,104,2,2,Marco de Canaveses, Marco  
199000,2,82,1,0,Porto, Campanhã  
107000,2,76,0,1,Vila Nova de Gaia, Vilar de Andorinho  
180000,2,38,2,1,Porto, Paranhos  
186000,2,75,1,1,Porto, Paranhos  
133000,2,37,1,0,Porto, Paranhos  
230055,2,86,1,2,Porto, Paranhos  
250415,2,92,2,2,Porto, Paranhos  
155000,2,55,1,0,Porto, Paranhos  
231525,2,86,1,2,Porto, Paranhos  
251200,2,92,2,2,Porto, Paranhos  
460000,2,197,3,3,Vila Nova de Gaia, Canidelo  
600000,2,173,3,4,Vila Nova de Gaia, Canidelo  
630000,2,173,3,4,Vila Nova de Gaia, Canidelo  
247000,2,127,2,3,Valongo, Alfena  
244500,2,127,2,3,Valongo, Alfena  
250000,2,143,2,2,Valongo, Alfena  
242000,2,127,2,3,Valongo, Alfena  
255000,2,143,2,3,Valongo, Alfena  
133000,2,136,0,2,Felgueiras, Vila Cova da Lixa e Borba de Godim  
410000,2,78,2,2,Porto, Cedofeita
215000,2,42,1,1,Porto, Cedofeita
170000,2,29,1,1,Porto, Cedofeita
750000,2,215,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
365000,2,203,3,3,Matosinhos, Perafita
135000,2,60,1,2,Matosinhos, Custóias
1250000,2,310,5,4,Matosinhos, Matosinhos e Leça da Palmeira  
760000,2,131,4,3,Póvoa de Varzim, Póvoa de Varzim
400000,2,80,1,1,Porto, Cedofeita
395000,2,122,2,3,Porto, Ramalde  
890000,2,144,3,3,Porto, Lordelo do Ouro e Massarelos  
555000,2,153,3,4,Porto, Cedofeita
1500000,2,334,4,4,Matosinhos, Matosinhos e Leça da Palmeira  
144000,2,80,2,3,Gondomar, Rio Tinto  
412000,2,136,3,3,Porto, Paranhos  
425000,2,136,3,3,Porto, Paranhos  
750375,2,274,4,4,Matosinhos, São Mamede de Infesta e Senhora da Hora  
780000,2,321,6,5,Porto, Paranhos  
275000,2,97,2,2,Vila Nova de Gaia, Santa Marinha e São Pedro da Afurada  
170000,2,36,0,1,Porto, Cedofeita
287500,2,66,1,0,Porto, Bonfim  
138900,2,175,0,4,Lousada, Torno  
750000,2,222,6,5,Porto, Cedofeita
310000,2,57,1,0,Porto, Cedofeita
350000,2,120,2,1,Porto, Cedofeita
190000,2,55,1,0,Porto, Cedofeita
198000,2,55,1,0,Porto, Cedofeita
395000,2,92,1,3,Porto, Cedofeita
390000,2,108,1,2,Porto, Cedofeita
360000,2,82,1,3,Porto, Cedofeita
370000,2,85,1,3,Porto, Cedofeita
405000,2,92,1,3,Porto, Cedofeita
500000,2,163,3,3,Porto, Cedofeita
232500,2,63,1,1,Porto, Cedofeita
406000,2,155,2,3,Porto, Lordelo do Ouro e Massarelos  
250000,2,43,1,1,Porto, Cedofeita
115000,2,94,2,2,Felgueiras, Margaride (Santa Eulália)
72500,1,80,1,3,Vila Franca de Xira, Alhandra
680000,1,119,3,3,Oeiras, Barcarena  
260000,1,206,2,5,Torres Vedras, A dos Cunhados e Maceira  
425000,1,233,2,3,Mafra, Azueira e Sobral da Abelheira  
870000,1,233,4,4,Sintra, Queluz e Belas  
385000,1,138,3,4,Loures, Santa Iria de Azoia
469000,1,154,2,3,Sintra, Sintra (Santa Maria e São Miguel
3360000,1,485,6,4,Lisboa, Lumiar  
920000,1,84,2,4,Lisboa, Ajuda  
175000,1,96,2,2,Loures, Fanhões  
455000,1,108,2,4,Cascais, Cascais e Estoril  
398000,1,170,3,3,Torres Vedras, Silveira  
89000,1,44,1,1,Torres Vedras, Campelos e Outeiro da Cabeça  
230000,1,171,2,3,Vila Franca de Xira, Alhandra
1280000,1,158,3,4,Sintra, Almargem do Bispo
90000,1,180,1,2,Alenquer, Aldeia Galega da Merceana e Aldeia Gavinha  
70000,1,82,3,3,Lourinhã, Lourinhã e Atalaia  
130000,1,45,1,1,Loures, Santo Antão e São Julião do Tojal  
360000,1,138,2,4,Sintra, Queluz e Belas  
235000,1,308,3,4,Torres Vedras, Freiria  
2195000,1,278,5,5,Cascais, Cascais e Estoril  
135000,1,180,2,3,Sintra, Almargem do Bispo
80000,1,75,0,2,Lourinhã, Miragaia e Marteleira  
1800000,1,351,5,7,Cascais, Carcavelos e Parede  
210000,1,174,4,3,Cadaval, Alguber  
790000,1,245,3,3,Cascais, São Domingos de Rana  
289000,1,132,3,4,Sintra, Casal de Cambra  
550000,1,125,3,3,Cascais, Carcavelos e Parede  
475000,1,159,3,3,Cascais, São Domingos de Rana  
650000,1,260,4,5,Oeiras, Barcarena  
4500000,1,336,5,5,Lisboa, Belém  
190000,1,146,2,4,Alenquer, Alenquer (Santo Estêvão e Triana)  
138000,1,59,0,1,Vila Franca de Xira, Vila Franca de Xira  
1300000,1,190,4,4,Lisboa, Belém  
1495000,1,250,4,4,Cascais, Cascais e Estoril  
490000,1,85,1,2,Oeiras, Oeiras e São Julião da Barra
275000,1,487,4,3,Torres Vedras, Silveira  
360000,1,110,2,3,Odivelas, Pontinha e Famões  
389000,1,233,3,3,Vila Franca de Xira, Vila Franca de Xira  
1995000,1,383,6,5,Cascais, Cascais e Estoril  
185000,1,148,2,3,Cadaval, Vilar  
13000,1,160,0,0,Lourinhã, Reguengo Grande  
220000,1,167,2,2,Torres Vedras, Ramalhal  
120000,1,127,1,2,Torres Vedras, Ponte do Rol  
275000,1,120,2,3,Torres Vedras, Ventosa  
540000,1,232,2,3,Odivelas, Ramada e Caneças  
291500,1,85,2,2,Sintra, AlgueirãoMem Martins  
280000,1,114,1,2,Sobral de Monte Agraço, Sobral de Monte Agraço  
3175000,1,374,5,5,Cascais, Cascais e Estoril  
798000,1,181,4,3,Cascais, Alcabideche  
1299000,1,212,3,3,Lisboa, Belém  
640000,1,102,2,3,Cascais, Cascais e Estoril  
1490000,1,114,3,3,Cascais, Cascais e Estoril  
1750000,1,239,5,4,Cascais, Cascais e Estoril  
430000,1,217,3,4,Sintra, AlgueirãoMem Martins  
700000,1,260,6,6,Sintra, Cacém e São Marcos  
750000,1,240,3,4,Odivelas, Pontinha e Famões  
750000,1,225,3,4,Odivelas, Pontinha e Famões  
975000,1,210,4,6,Mafra, Santo Isidoro  
90000,1,109,2,2,Lourinhã, Reguengo Grande  
330000,1,122,2,3,Odivelas, Ramada e Caneças  
510000,1,218,3,3,Sintra, Queluz e Belas  
3750000,1,352,6,4,Cascais, Cascais e Estoril  
497500,1,183,3,5,Loures, Santa Iria de Azoia
349500,1,80,1,4,Cascais, Alcabideche  
120000,1,137,0,2,Amadora, Mina de Água  
300000,1,136,2,3,Sintra, Almargem do Bispo
100000,1,96,0,2,Sobral de Monte Agraço, São Quintino  
550000,1,357,4,5,Vila Franca de Xira, Alhandra
540000,1,111,3,3,Azambuja, Alcoentre  
1500000,1,903,0,7,Sintra, Almargem do Bispo
149000,1,239,0,2,Mafra, Enxara do Bispo
500000,1,472,3,4,Odivelas, Pontinha e Famões  
499000,1,240,3,5,Odivelas, Pontinha e Famões  
249000,1,299,3,6,Alenquer, Olhalvo  
1000000,1,390,5,4,Mafra, Ericeira  
950000,1,410,5,5,Torres Vedras, Torres Vedras (São Pedro
1375000,1,168,5,4,Lisboa, Campo de Ourique  
575000,1,193,0,4,Oeiras, Carnaxide e Queijas  
750000,1,360,4,3,Cascais, São Domingos de Rana  
400000,1,102,2,4,Cascais, São Domingos de Rana  
167000,1,624,1,3,Lourinhã, São Bartolomeu dos Galegos e Moledo  
1250000,1,180,5,5,Lisboa, Olivais  
760000,1,179,4,4,Vila Franca de Xira, Póvoa de Santa Iria e Forte da Casa  
249000,1,140,1,3,Sintra, Almargem do Bispo
575000,1,130,3,3,Sintra, AlgueirãoMem Martins  
325000,1,225,2,5,Torres Vedras, A dos Cunhados e Maceira  
499000,1,157,2,5,Mafra, Mafra  
249000,1,221,4,3,Lourinhã, Lourinhã e Atalaia  
2400000,1,327,6,5,Cascais, Cascais e Estoril  
1990000,1,446,5,6,Sintra, Queluz e Belas  
109000,1,90,1,2,Torres Vedras, Ponte do Rol  
305000,1,172,3,3,Torres Vedras, A dos Cunhados e Maceira  
85000,1,51,2,1,Alenquer, Ventosa  
393000,1,272,4,3,Alenquer, Olhalvo  
118800,1,151,1,2,Arruda dos Vinhos, Arruda dos Vinhos  
179000,1,67,1,2,Loures, Camarate
214000,1,54,1,2,Cascais, São Domingos de Rana  
300000,1,127,1,3,Odivelas, Ramada e Caneças  
59900,1,45,1,1,Sobral de Monte Agraço, São Quintino  
379800,1,82,2,3,Mafra, Malveira e São Miguel de Alcainça  
245000,1,75,1,2,Torres Vedras, Torres Vedras (São Pedro
70000,1,44,1,2,Vila Franca de Xira, Alhandra
1200000,1,150,4,3,Cascais, Alcabideche  
975000,1,172,4,4,Cascais, Cascais e Estoril  
278000,1,228,3,4,Lourinhã, São Bartolomeu dos Galegos e Moledo  
120000,1,63,1,2,Lourinhã, Vimeiro  
825000,1,202,4,5,Cascais, Alcabideche  
459500,1,264,4,4,Odivelas, Ramada e Caneças  
523000,1,159,3,3,Amadora, Mina de Água  
59500,1,95,0,2,Torres Vedras, Dois Portos e Runa  
550000,1,234,6,5,Sintra, AlgueirãoMem Martins  
789000,1,172,3,3,Cascais, São Domingos de Rana  
349500,1,191,4,4,Sintra, Cacém e São Marcos  
1200000,1,255,4,3,Lisboa, Belém  
435000,1,180,8,3,Mafra, Enxara do Bispo
675000,1,273,5,4,Mafra, Venda do Pinheiro e Santo Estêvão das Galés  
495000,1,102,1,2,Torres Vedras, A dos Cunhados e Maceira  
490000,1,235,3,3,Mafra, Milharado  
395000,1,171,3,3,Arruda dos Vinhos, Arruda dos Vinhos  
1650000,1,341,5,6,Oeiras, Oeiras e São Julião da Barra
3700000,1,451,6,5,Cascais, Cascais e Estoril  
375000,1,104,4,3,Amadora, Águas Livres  
96900,1,62,1,1,Alenquer, Aldeia Galega da Merceana e Aldeia Gavinha  
595000,1,255,5,4,Loures, Santa Iria de Azoia
1650000,1,314,5,4,Sintra, São João das Lampas e Terrugem  
1200000,1,447,3,7,Cascais, Alcabideche  
230000,1,90,0,3,Loures, Loures  
650000,1,233,3,5,Cascais, Cascais e Estoril  
99000,1,154,1,2,Torres Vedras, Torres Vedras (São Pedro
475000,1,175,2,4,Torres Vedras, A dos Cunhados e Maceira  
899000,1,387,3,5,Torres Vedras, Silveira  
545000,1,205,4,3,Lourinhã, Lourinhã e Atalaia  
896000,1,154,3,4,Cascais, Carcavelos e Parede  
81500,1,30,1,1,Sintra, Queluz e Belas  
255000,1,230,3,4,Cadaval, Painho e Figueiros  
798000,1,253,4,4,Sintra, Colares  
48000,1,77,0,0,Mafra, Milharado  
187500,1,128,1,2,Sintra, Colares  
1050000,1,224,4,5,Mafra, Milharado  
79000,1,6360,1,2,Sobral de Monte Agraço, São Quintino  
270000,1,116,2,3,Cadaval, Alguber  
498000,1,217,3,3,Cascais, São Domingos de Rana  
