Price,Address,Prop_type,Size,Bath,Bed
 100 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  140 m2 ,2,4
 177 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  125 m2 ,0,3
 98 500 € ," Braga -   Braga, Lomar e Arcos  ",Condo/Apartment,  70 m2 ,1,1
 112 500 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  57 m2 ,1,2
 148 000 € ," Braga -   Amares, Ferreiros, Prozelo e Besteiros  ",Condo/Apartment,  135 m2 ,0,3
 115 000 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  68 m2 ,0,1
 135 000 € ," Braga -   Fafe, Fafe  ",Condo/Apartment,  128 m2 ,0,3
 175 000 € ," Braga -   Vila Nova de Famalicão, Esmeriz e Cabeçudos  ",Condo/Apartment,  120 m2 ,0,3
 265 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  129 m2 ,2,3
 219 900 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  120 m2 ,0,3
 235 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  98 m2 ,2,2
 180 000 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  93 m2 ,0,2
 240 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  103 m2 ,3,4
 198 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  133 m2 ,2,4
 170 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  135 m2 ,2,3
 199 000 € ," Braga -   Guimarães, Costa  ",Condo/Apartment,  113 m2 ,2,3
 190 000 € ," Braga -   Braga, Lomar e Arcos  ",Condo/Apartment,  120 m2 ,2,3
 156 000 € ," Braga -   Guimarães, Aldão  ",Condo/Apartment,  107 m2 ,2,2
 161 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 142 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 142 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 122 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 122 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 124 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  37 m2 ,1,0
 128 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 128 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 127 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 150 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 149 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 161 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  56 m2 ,1,1
 152 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 153 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 161 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  51 m2 ,1,1
 130 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 130 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 160 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  49 m2 ,1,1
 139 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,0
 137 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 136 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 164 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  44 m2 ,1,1
 157 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 158 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 164 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  56 m2 ,1,1
 156 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 155 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 164 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  51 m2 ,1,1
 132 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 132 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 163 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  49 m2 ,1,1
 152 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  56 m2 ,1,1
 141 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,0
 138 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 139 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 167 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  44 m2 ,1,1
 160 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 168 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  56 m2 ,1,1
 159 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 160 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  46 m2 ,1,1
 168 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  51 m2 ,1,1
 135 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 135 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 167 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  49 m2 ,1,1
 144 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,0
 143 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 141 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 171 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  44 m2 ,1,1
 164 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 165 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  47 m2 ,1,1
 150 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  32 m2 ,1,0
 174 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,1
 174 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  36 m2 ,1,1
 174 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  36 m2 ,1,1
 174 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,1
 170 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  36 m2 ,1,1
 178 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  35 m2 ,1,1
 180 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  36 m2 ,1,1
 152 000 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  30 m2 ,1,0
 158 000 € ," Braga -   Vizela, Santa Eulália  ",Condo/Apartment,  106 m2 ,2,3
 220 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  106 m2 ,0,2
 230 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  106 m2 ,0,2
 235 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  106 m2 ,0,2
 229 900 € ," Braga -   Braga, São Vicente  ",Condo/Apartment,  144 m2 ,2,3
 229 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  106 m2 ,3,2
 199 000 € ," Braga -   Braga, Celeirós, Aveleda e Vimieiro  ",Condo/Apartment,  127 m2 ,2,2
 396 500 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  152 m2 ,2,3
 179 900 € ," Braga -   Braga, Braga (São José de São Lázaro e São João do Souto)  ",Condo/Apartment,  88 m2 ,4,3
 210 000 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  118 m2 ,2,2
 185 000 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  84 m2 ,1,2
 159 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  104 m2 ,2,3
 132 905 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  84 m2 ,1,2
 159 100 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  110 m2 ,2,2
 215 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  125 m2 ,2,3
 140 000 € ," Braga -   Guimarães, Fermentões  ",Condo/Apartment,  79 m2 ,1,2
 130 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  75 m2 ,1,2
 249 900 € ," Braga -   Braga, Nogueiró e Tenões  ",Condo/Apartment,  115 m2 ,2,3
 325 000 € ," Braga -   Guimarães, Costa  ",Condo/Apartment,  319 m2 ,4,4
 249 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  104 m2 ,3,2
 269 500 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  163 m2 ,4,4
 174 900 € ," Braga -   Barcelos, Várzea  ",Condo/Apartment,  282 m2 ,3,3
 71 150 € ," Braga -   Guimarães, Gondar  ",Condo/Apartment,  83 m2 ,2,3
 119 000 € ," Braga -   Braga, São Vicente  ",Condo/Apartment,  99 m2 ,2,3
 price on request ," Braga -   Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  ",Condo/Apartment,  347 m2 ,5,4
 143 000 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  130 m2 ,2,3
 149 900 € ," Braga -   Guimarães, Urgezes  ",Condo/Apartment,  115 m2 ,1,2
 142 500 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  80 m2 ,1,2
 299 000 € ," Braga -   Braga, Real, Dume e Semelhe  ",Condo/Apartment,  132 m2 ,3,3
 245 000 € ," Braga -   Guimarães, Urgezes  ",Condo/Apartment,  129 m2 ,2,2
 125 000 € ," Braga -   Braga, Ferreiros e Gondizalves  ",Condo/Apartment,  70 m2 ,1,2
 119 000 € ," Braga -   Vila Nova de Famalicão, Carreira e Bente  ",Condo/Apartment,  105 m2 ,1,2
 195 000 € ," Braga -   Vila Nova de Famalicão, Joane  ",Condo/Apartment,  90 m2 ,2,2
 264 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  162 m2 ,2,3
 274 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  163 m2 ,2,3
 294 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  163 m2 ,2,3
 234 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  137 m2 ,2,3
 254 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  163 m2 ,2,3
 284 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  163 m2 ,2,3
 275 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  140 m2 ,3,3
 149 500 € ," Braga -   Braga, Lomar e Arcos  ",Condo/Apartment,  116 m2 ,2,3
 213 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  107 m2 ,2,2
 172 500 € ," Braga -   Braga, São Vicente  ",Condo/Apartment,  137 m2 ,3,4
 149 500 € ," Braga -   Vila Nova de Famalicão, Vermoim  ",Condo/Apartment,  139 m2 ,2,3
 268 000 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  92 m2 ,2,2
 192 000 € ," Braga -   Guimarães, Fermentões  ",Condo/Apartment,  107 m2 ,2,3
 125 000 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  74 m2 ,1,2
 151 000 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  85 m2 ,1,2
 149 000 € ," Braga -   Guimarães, São Torcato  ",Condo/Apartment,  121 m2 ,2,2
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  197 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  198 m2 ,2,3
 445 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 455 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  207 m2 ,2,3
 455 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  196 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  196 m2 ,2,3
 445 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 335 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  155 m2 ,2,3
 245 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,2
 240 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,2
 240 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,2
 240 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,2
 245 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  110 m2 ,2,2
 159 900 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  112 m2 ,2,3
 229 900 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  172 m2 ,3,4
 165 000 € ," Braga -   Guimarães, Urgezes  ",Condo/Apartment,  195 m2 ,2,3
 267 000 € ," Braga -   Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  ",Condo/Apartment,  125 m2 ,3,3
 171 000 € ," Braga -   Braga, São Victor  ",Condo/Apartment,  105 m2 ,1,2
 327 500 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  155 m2 ,2,3
 325 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  150 m2 ,2,3
 315 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  145 m2 ,2,3
 325 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  150 m2 ,2,3
 332 500 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  156 m2 ,2,3
 455 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 445 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 250 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  127 m2 ,3,2
 150 000 € ," Braga -   Vila Verde, Vila de Prado  ",Condo/Apartment,  140 m2 ,2,3
 240 000 € ," Braga -   Barcelos, Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)  ",Condo/Apartment,  148 m2 ,2,3
 153 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  105 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 450 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 450 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 435 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 435 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 350 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  180 m2 ,2,3
 350 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  160 m2 ,2,3
 335 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  150 m2 ,2,3
 325 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  145 m2 ,2,3
 315 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  145 m2 ,2,3
 325 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  150 m2 ,2,3
 325 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  150 m2 ,2,3
 327 500 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  155 m2 ,2,3
 150 000 € ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Condo/Apartment,  126 m2 ,2,3
 170 000 € ," Braga -   Vila Nova de Famalicão, Antas e Abade de Vermoim  ",Condo/Apartment,  134 m2 ,2,3
 198 000 € ," Braga -   Guimarães, Caldelas  ",Condo/Apartment,  140 m2 ,3,3
 470 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  230 m2 ,2,3
 365 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  160 m2 ,2,2
 460 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  210 m2 ,2,3
 445 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 435 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  190 m2 ,2,3
 435 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 440 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  200 m2 ,2,3
 95 000 € ," Braga -   Fafe, Cepães e Fareja  ",Condo/Apartment,  98 m2 ,2,3
 165 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  55 m2 ,0,0
 160 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  51 m2 ,0,0
 192 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  70 m2 ,0,1
 185 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,0,1
 165 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  49 m2 ,0,0
 190 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,0,1
 142 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  38 m2 ,0,0
 142 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  35 m2 ,0,0
 140 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  37 m2 ,0,0
 140 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  35 m2 ,0,0
 142 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  38 m2 ,0,0
 154 500 € ," Braga -   Vila Verde, Vila de Prado  ",Condo/Apartment,  131 m2 ,2,3
 188 000 € ," Braga -   Barcelos, Arcozelo  ",Condo/Apartment,  158 m2 ,2,3
 140 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  43 m2 ,0,0
 165 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  65 m2 ,0,0
 182 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,0,1
 150 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  51 m2 ,0,0
 155 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  55 m2 ,1,0
 160 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  55 m2 ,0,0
 155 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  51 m2 ,0,0
 170 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  65 m2 ,0,0
 187 500 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  70 m2 ,0,1
 180 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  67 m2 ,0,1
 157 500 € ," Braga -   Guimarães, Creixomil  ",Condo/Apartment,  116 m2 ,2,3
 345 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  130 m2 ,3,3
 335 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  124 m2 ,3,3
 345 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  130 m2 ,3,3
 340 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  124 m2 ,3,3
 345 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  130 m2 ,3,3
 250 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  84 m2 ,2,2
 210 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,1
 470 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  227 m2 ,2,3
 179 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  123 m2 ,4,3
 162 000 € ," Braga -   Póvoa de Lanhoso, Póvoa de Lanhoso (Nossa Senhora do Amparo)  ",Condo/Apartment,  130 m2 ,2,3
 190 000 € ," Braga -   Braga, Braga (Maximinos, Sé e Cividade)  ",Condo/Apartment,  130 m2 ,2,4
 119 000 € ," Braga -   Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  ",Condo/Apartment,  84 m2 ,2,2
 375 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  160 m2 ,3,3
 480 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  181 m2 ,3,3
 470 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  189 m2 ,3,3
 460 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  181 m2 ,3,3
 455 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  176 m2 ,3,3
 455 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  176 m2 ,3,3
 360 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  140 m2 ,3,3
 275 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  100 m2 ,2,2
 345 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  136 m2 ,3,3
 127 900 € ," Braga -   Braga, Lomar e Arcos  ",Condo/Apartment,  85 m2 ,1,2
 219 900 € ," Braga -   Braga, Celeirós, Aveleda e Vimieiro  ",Condo/Apartment,  108 m2 ,2,3
 130 000 € ," Braga -   Celorico de Basto, Britelo, Gémeos e Ourilhe  ",Condo/Apartment,  104 m2 ,2,3
 280 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  140 m2 ,2,3
 270 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  140 m2 ,2,3
 255 000 € ," Braga -   Braga, Nogueira, Fraião e Lamaçães  ",Condo/Apartment,  128 m2 ,2,3
 125 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  64 m2 ,1,1
 172 100 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  120 m2 ,2,2
 187 800 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  164 m2 ,3,3
 174 800 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  120 m2 ,2,2
 190 400 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  120 m2 ,3,3
 187 800 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  164 m2 ,3,3
 174 800 € ," Braga -   Vila Nova de Famalicão, Lousado  ",Condo/Apartment,  120 m2 ,2,2
 229 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  118 m2 ,3,3
 180 000 € ," Braga -   Guimarães, Oliveira, São Paio e São Sebastião  ",Condo/Apartment,  80 m2 ,1,2
 155 000 € ," Braga -   Esposende, Apúlia e Fão  ",Condo/Apartment,  92 m2 ,1,2
 149 900 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  90 m2 ,1,2
 95 000 € ," Braga -   Guimarães, Gondar  ",Condo/Apartment,  83 m2 ,1,3
 209 000 € ," Braga -   Guimarães, Candoso São Tiago e Mascotelos  ",Condo/Apartment,  115 m2 ,2,2
 130 000 € ," Braga -   Fafe, Fafe  ",Condo/Apartment,  118 m2 ,1,3
 107 000 € ," Braga -   Guimarães, Azurém  ",Condo/Apartment,  68 m2 ,1,1
 137 000 € ," Braga -   Vila Nova de Famalicão, Pousada de Saramagos  ",Condo/Apartment,  108 m2 ,1,2
 196 000 € ," Braga -   Vila Verde, Vila Verde e Barbudo  ",Condo/Apartment,  108 m2 ,0,2
