,Price,Address,Prop_type,Size,Bath,Bed
165, 155 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  32 m2 ,  1 ,  1 
166, 160 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  35 m2 ,  1 ,  1 
167, 147 000 € ," Porto -   Porto, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória  ",House,  36 m2 ,  1 ,  1 
168, 495 000 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",House,  390 m2 ,  3 ,  6 
169, 82 500 € ," Porto -   Felgueiras, Pombeiro de Ribavizela  ",House,  136 m2 ,  1 ,  2 
170, 185 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  115 m2 ,  1 ,  2 
171, 150 000 € ," Porto -   Paços de Ferreira, Raimonda  ",House,  124 m2 ,  1 ,  3 
172, 485 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",House,  154 m2 ,  3 ,  3 
173, 160 000 € ," Porto -   Felgueiras, Aião  ",House,  168 m2 ,  2 ,  3 
174, 449 000 € ," Porto -   Porto, Paranhos  ",House,  185 m2 ,  4 ,  3 
175, 230 000 € ," Porto -   Gondomar, Gondomar (São Cosme), Valbom e Jovim  ",House,  180 m2 ,  3 ,  3 
176, 495 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  280 m2 ,  5 ,  5 
177, 110 000 € ," Porto -   Felgueiras, Torrados e Sousa  ",House,  419 m2 ,  2 ,  0 
178, 1 095 000 € ," Porto -   Vila Nova de Gaia, Gulpilhares e Valadares  ",House,  428 m2 ,  7 ,  4 
179, 215 000 € ," Porto -   Lousada, Nespereira e Casais  ",House,  112 m2 ,  2 ,  3 
180, 269 000 € ," Porto -   Vila Nova de Gaia, Pedroso e Seixezelo  ",House,  1946 m2 ,  5 ,  3 
181, 100 000 € ," Porto -   Penafiel, Croca  ",House,  131 m2 ,  1 ,  2 
182, 262 500 € ," Porto -   Matosinhos, Custóias, Leça do Balio e Guifões  ",House,  140 m2 ,  2 ,  5 
183, 549 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",House,  312 m2 ,  4 ,  5 
184, 549 000 € ," Porto -   Matosinhos, Perafita, Lavra e Santa Cruz do Bispo  ",House,  312 m2 ,  4 ,  5 
185, 270 000 € ," Porto -   Gondomar, Foz do Sousa e Covelo  ",House,  183 m2 ,  3 ,  3 
186, 949 000 € ," Porto -   Vila Nova de Gaia, Canidelo  ",House,  350 m2 ,  4 ,  3 
187, 335 000 € ," Porto -   Póvoa de Varzim, Estela  ",House,  185 m2 ,  4 ,  4 
188, 475 000 € ," Porto -   Maia, Castêlo da Maia  ",House,  450 m2 ,  6 ,  5 
189, 237 500 € ," Porto -   Paredes, Rebordosa  ",House,  1924 m2 ,  6 ,  3 
190, 190 000 € ," Porto -   Felgueiras, Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure  ",House,  163 m2 ,  3 ,  3 
191, 230 000 € ," Porto -   Felgueiras, Revinhade  ",House,  325 m2 ,  3 ,  3 
192, 155 000 € ," Porto -   Felgueiras, Refontoura  ",House,  118 m2 ,  1 ,  2 
193, 140 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  68 m2 ,  1 ,  2 
194, 140 000 € ," Porto -   Gondomar, Rio Tinto  ",House,  72 m2 ,  1 ,  2 
195, 250 000 € ," Porto -   Santo Tirso, Lamelas e Guimarei  ",House,  2990 m2 ,  2 ,  2 
196, 314 500 € ," Porto -   Gondomar, Fânzeres e São Pedro da Cova  ",House,  240 m2 ,  6 ,  3 
197, 170 000 € ," Porto -   Marco de Canaveses, Livração  ",House,  110 m2 ,  2 ,  3 
198, 105 000 € ," Porto -   Marco de Canaveses, Vila Boa de Quires e Maureles  ",House,  204 m2 ,  2 ,  4 
199, 87 500 € ," Porto -   Marco de Canaveses, Vila Boa de Quires e Maureles  ",House,  86 m2 ,  1 ,  2 
200, 95 000 € ," Porto -   Marco de Canaveses, Vila Boa de Quires e Maureles  ",House,  70 m2 ,  1 ,  3 
201, 205 000 € ," Porto -   Marco de Canaveses, Vila Boa de Quires e Maureles  ",House,  500 m2 ,  4 ,  9 
202, 120 000 € ," Porto -   Lousada, Caíde de Rei  ",House,  121 m2 ,  1 ,  4 
203, 445 000 € ," Porto -   Vila Nova de Gaia, Mafamude e Vilar do Paraíso  ",House,  350 m2 ,  4 ,  4 
204, 350 000 € ," Porto -   Porto, Campanhã  ",House,  327 m2 ,  6 ,  14 
205, 165 000 € ," Porto -   Penafiel, Duas Igrejas  ",House,  150 m2 ,  0 ,  7 
