,Price,Address,Prop_type,Size,Bath,Bed
131, 37 500 € ," Braga -   Póvoa de Lanhoso, Esperança e Brunhais  ",House,  55 m2 ,  1 ,  3 
132, 350 000 € ," Braga -   Esposende, Belinho e Mar  ",House,  256 m2 ,  0 ,  5 
133, 158 000 € ," Braga -   Celorico de Basto, Basto (São Clemente)  ",House,  216 m2 ,  3 ,  3 
134, price on request ," Braga -   Braga, São Vicente  ",House,  472 m2 ,  4 ,  5 
135, 245 000 € ," Braga -   Póvoa de Lanhoso, Fonte Arcada e Oliveira  ",House,  152 m2 ,  3 ,  4 
136, 295 000 € ," Braga -   Barcelos, Viatodos, Grimancelos, Minhotães e Monte de Fralães  ",House,  294 m2 ,  2 ,  3 
137, 176 000 € ," Braga -   Barcelos, Negreiros e Chavão  ",House,  105 m2 ,  2 ,  4 
138, 600 000 € ," Braga -   Esposende, Apúlia e Fão  ",House,  902 m2 ,  0 ,  5 
139, 135 000 € ," Braga -   Barcelos, Negreiros e Chavão  ",House,  105 m2 ,  2 ,  4 
140, 129 500 € ," Braga -   Barcelos, Lama  ",House,  292 m2 ,  2 ,  3 
141, 145 000 € ," Braga -   Guimarães, Aldão  ",House,  185 m2 ,  2 ,  4 
142, 86 150 € ," Braga -   Vila Verde, Ponte  ",House,  127 m2 ,  3 ,  4 
143, 359 000 € ," Braga -   Guimarães, São Jorge (Selho)  ",House,  193 m2 ,  4 ,  3 
144, 145 000 € ," Braga -   Vila Nova de Famalicão, Landim  ",House,  137 m2 ,  2 ,  3 
145, 107 000 € ," Braga -   Celorico de Basto, Basto (São Clemente)  ",House,  94 m2 ,  2 ,  3 
146, 192 000 € ," Braga -   Vila Nova de Famalicão, Vila Nova de Famalicão e Calendário  ",House,  168 m2 ,  3 ,  3 
147, 295 000 € ," Braga -   Braga, Priscos  ",House,  171 m2 ,  3 ,  3 
148, 40 000 € ," Braga -   Guimarães, Tabuadelo e São Faustino  ",House,  163 m2 ,  2 ,  3 
149, 170 000 € ," Braga -   Guimarães, Tabuadelo e São Faustino  ",House,  110 m2 ,  2 ,  3 
150, 280 000 € ," Braga -   Guimarães, Tabuadelo e São Faustino  ",House,  132 m2 ,  3 ,  6 
151, 160 000 € ," Braga -   Guimarães, Airão Santa Maria, Airão São João e Vermil  ",House,  154 m2 ,  1 ,  3 
152, 155 000 € ," Braga -   Guimarães, Silvares  ",House,  119 m2 ,  2 ,  3 
153, 162 000 € ," Braga -   Guimarães, Creixomil  ",House,  110 m2 ,  2 ,  3 
154, 379 000 € ," Braga -   Braga, Gualtar  ",House,  183 m2 ,  3 ,  3 
155, 140 000 € ," Braga -   Barcelos, Macieira de Rates  ",House,  104 m2 ,  1 ,  2 
156, 125 000 € ," Braga -   Barcelos, Panque  ",House,  252 m2 ,  3 ,  4 
157, 285 000 € ," Braga -   Vila Nova de Famalicão, Mogege  ",House,  150 m2 ,  2 ,  3 
158, 36 500 € ," Braga -   Fafe, Armil  ",House,  114 m2 ,  1 ,  2 
159, 99 900 € ," Braga -   Vila Verde, Marrancos e Arcozelo  ",House,  160 m2 ,  2 ,  3 
160, 125 000 € ," Braga -   Póvoa de Lanhoso, Covelas  ",House,  64 m2 ,  1 ,  2 
161, 95 000 € ," Braga -   Fafe, Quinchães  ",House,  141 m2 ,  0 ,  2 
162, 200 000 € ," Braga -   Fafe, Vinhós  ",House,  149 m2 ,  0 ,  6 
163, 185 000 € ," Braga -   Vila Nova de Famalicão, Fradelos  ",House,  165 m2 ,  3 ,  3 
164, 320 000 € ," Braga -   Vila Verde, Vila de Prado  ",House,  358 m2 ,  3 ,  3 
165, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
166, 89 900 € ," Braga -   Braga, Celeirós, Aveleda e Vimieiro  ",House,  100 m2 ,  1 ,  2 
167, 475 000 € ," Braga -   Braga, Palmeira  ",House,  416 m2 ,  4 ,  3 
168, 475 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
169, 475 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
170, 475 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
171, 475 000 € ," Braga -   Braga, Palmeira  ",House,  300 m2 ,  4 ,  3 
172, 475 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
173, 475 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
174, 475 000 € ," Braga -   Braga, Palmeira  ",House,  401 m2 ,  4 ,  3 
175, 475 000 € ," Braga -   Braga, Palmeira  ",House,  401 m2 ,  4 ,  3 
176, 475 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
177, 475 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
178, 475 000 € ," Braga -   Braga, Palmeira  ",House,  300 m2 ,  4 ,  3 
179, 475 000 € ," Braga -   Braga, Palmeira  ",House,  300 m2 ,  4 ,  3 
180, 475 000 € ," Braga -   Braga, Palmeira  ",House,  352 m2 ,  4 ,  3 
181, 475 000 € ," Braga -   Braga, Palmeira  ",House,  405 m2 ,  4 ,  3 
182, 475 000 € ," Braga -   Braga, Palmeira  ",House,  352 m2 ,  4 ,  3 
183, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
184, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
185, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
186, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
187, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
188, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
189, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
190, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
191, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
192, 455 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
193, 455 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
194, 455 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
195, 455 000 € ," Braga -   Braga, Palmeira  ",House,  435 m2 ,  4 ,  3 
196, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
197, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
198, 455 000 € ," Braga -   Braga, Palmeira  ",House,  415 m2 ,  4 ,  3 
