Size,Bath,Bed,City_Cascais,City_Lisboa,City_Other,City_Porto,City_Sintra,good_prop
80,1,2,0,0,1,0,0,0
71,1,3,0,0,1,0,0,1
73,1,1,0,0,0,0,1,1
35,1,1,0,1,0,0,0,0
65,1,2,0,0,1,0,0,1
42,1,1,0,1,0,0,0,1
81,1,2,0,0,1,0,0,1
70,1,2,0,0,1,0,0,0
97,3,2,1,0,0,0,0,1
100,2,3,0,0,1,0,0,1
51,1,1,0,1,0,0,0,0
83,1,2,0,1,0,0,0,1
90,1,2,0,0,1,0,0,0
134,2,3,0,0,1,0,0,1
162,2,2,0,0,1,0,0,1
118,2,3,0,0,0,0,1,1
50,1,1,0,1,0,0,0,0
64,1,2,0,0,0,0,1,0
40,1,1,0,1,0,0,0,0
94,2,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,1
68,1,1,0,0,0,0,1,0
76,1,2,0,0,0,0,1,0
43,1,2,0,0,1,0,0,1
80,2,3,0,0,1,0,0,0
50,1,2,0,0,1,0,0,1
86,1,2,0,0,1,0,0,1
88,1,1,0,0,1,0,0,1
71,1,2,0,0,1,0,0,0
52,1,1,0,0,1,0,0,0
40,1,1,0,0,1,0,0,1
71,1,2,0,0,1,0,0,1
97,2,3,0,0,1,0,0,1
76,1,2,0,0,0,0,1,0
86,1,2,0,0,1,0,0,1
59,1,2,0,0,0,0,1,0
39,1,2,1,0,0,0,0,1
49,1,1,0,0,1,0,0,1
96,1,2,0,0,1,0,0,1
65,1,2,0,0,0,0,1,1
37,1,1,0,1,0,0,0,1
102,2,3,0,0,0,0,1,1
75,1,2,0,0,0,0,1,1
100,2,4,0,0,0,0,1,1
48,1,1,0,1,0,0,0,0
77,1,2,0,0,0,0,1,1
40,1,1,0,0,1,0,0,1
71,1,2,0,0,0,0,1,1
98,1,2,0,0,1,0,0,0
84,1,2,0,1,0,0,0,1
114,2,2,0,0,1,0,0,1
126,2,3,0,0,1,0,0,1
91,2,4,0,0,0,0,1,1
86,1,2,0,0,1,0,0,0
65,1,2,0,0,1,0,0,0
69,1,1,0,0,0,0,1,1
85,1,2,0,0,0,0,1,1
76,2,2,1,0,0,0,0,1
112,2,3,0,0,1,0,0,1
76,1,3,0,0,1,0,0,1
68,1,2,0,0,1,0,0,0
93,1,2,0,0,0,0,1,0
58,1,2,0,0,0,0,1,0
65,1,1,0,1,0,0,0,0
77,1,2,0,0,1,0,0,0
29,1,1,0,1,0,0,0,1
78,1,2,0,0,0,0,1,1
44,1,1,0,1,0,0,0,0
81,1,2,0,0,1,0,0,1
113,2,3,0,0,1,0,0,1
47,1,1,0,0,1,0,0,0
43,1,1,0,0,1,0,0,0
59,1,1,0,0,1,0,0,0
59,1,1,0,0,1,0,0,0
45,1,1,0,0,1,0,0,1
59,1,1,0,0,1,0,0,0
71,1,2,0,0,1,0,0,1
70,1,2,0,0,0,0,1,1
123,1,2,0,0,0,0,1,1
68,1,2,0,0,1,0,0,1
94,1,2,0,0,0,0,1,1
64,1,2,0,0,1,0,0,0
48,1,1,0,0,1,0,0,1
70,1,2,0,0,0,0,1,0
95,2,3,0,0,1,0,0,1
66,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
70,1,2,0,0,1,0,0,1
64,1,1,0,0,1,0,0,1
78,2,2,0,0,1,0,0,0
105,1,2,0,0,1,0,0,0
71,1,1,0,0,1,0,0,1
65,2,4,0,0,1,0,0,1
77,1,2,0,1,0,0,0,1
73,1,2,0,0,1,0,0,1
56,1,2,0,0,1,0,0,0
75,2,3,0,0,1,0,0,1
80,1,1,0,0,1,0,0,0
88,2,3,0,0,1,0,0,1
47,1,1,0,0,1,0,0,0
100,4,3,0,0,1,0,0,1
72,1,3,0,0,1,0,0,1
61,1,2,0,0,1,0,0,1
48,1,1,0,0,1,0,0,0
72,1,2,0,0,1,0,0,0
65,1,2,0,0,1,0,0,0
77,1,3,0,0,1,0,0,0
35,1,1,0,1,0,0,0,0
116,1,2,0,0,1,0,0,1
87,1,2,0,0,1,0,0,1
61,2,3,0,0,1,0,0,0
67,1,2,1,0,0,0,0,1
84,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
124,2,4,0,0,1,0,0,1
48,1,1,0,0,1,0,0,1
86,1,2,0,0,0,0,1,1
115,1,2,0,0,0,0,1,1
43,1,1,0,0,1,0,0,1
109,2,3,0,0,1,0,0,1
114,1,2,0,0,0,0,1,1
58,1,1,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
87,1,1,0,0,0,0,1,0
83,1,1,0,0,0,0,1,0
70,1,1,0,0,0,0,1,0
50,1,2,0,1,0,0,0,1
70,1,1,1,0,0,0,0,1
62,1,2,0,0,0,0,1,1
71,1,2,0,1,0,0,0,1
103,2,4,0,0,0,0,1,1
39,1,1,0,0,1,0,0,0
99,1,2,0,0,1,0,0,0
50,1,1,0,0,1,0,0,0
80,2,3,0,0,1,0,0,1
80,1,3,0,0,1,0,0,0
74,1,2,0,0,1,0,0,0
62,1,2,0,1,0,0,0,1
70,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,1
49,1,1,0,0,1,0,0,0
86,2,2,0,0,1,0,0,1
65,1,2,0,0,1,0,0,1
89,2,3,0,0,1,0,0,1
50,1,2,0,0,0,0,1,1
75,1,2,0,0,0,0,1,1
66,1,2,0,0,0,0,1,1
75,1,2,0,0,0,0,1,1
115,2,3,0,0,0,0,1,1
96,1,2,0,0,0,0,1,1
62,1,2,0,0,1,0,0,1
94,2,2,0,0,0,0,1,1
99,1,2,0,0,1,0,0,0
62,1,1,0,0,1,0,0,1
65,1,2,0,0,1,0,0,0
88,2,4,0,0,1,0,0,1
150,2,2,0,0,1,0,0,1
46,1,1,1,0,0,0,0,1
56,1,1,0,0,1,0,0,1
141,2,4,0,0,0,0,1,1
40,1,1,0,0,1,0,0,0
73,1,3,0,0,0,0,1,1
43,1,1,0,0,1,0,0,0
90,1,3,0,0,0,0,1,1
46,1,1,0,1,0,0,0,0
70,1,2,0,0,1,0,0,1
143,1,2,0,0,1,0,0,1
34,1,1,0,1,0,0,0,0
29,1,1,0,1,0,0,0,1
109,2,3,0,0,1,0,0,0
78,1,2,0,0,1,0,0,1
60,1,2,0,1,0,0,0,1
64,1,2,0,0,1,0,0,0
44,1,1,0,1,0,0,0,1
107,2,3,0,0,0,0,1,1
104,2,3,0,0,0,0,1,1
85,1,3,0,1,0,0,0,1
110,2,3,0,0,0,0,1,1
91,1,2,0,0,0,0,1,0
65,1,2,0,0,1,0,0,0
83,1,2,0,0,1,0,0,0
51,1,1,0,0,0,0,1,1
115,2,3,0,0,1,0,0,1
79,1,2,0,0,1,0,0,1
84,1,2,0,0,1,0,0,0
78,1,2,0,0,1,0,0,1
140,2,3,0,0,0,0,1,1
52,1,1,0,0,1,0,0,1
62,1,1,0,0,0,0,1,0
95,2,3,0,0,0,0,1,0
79,1,3,0,0,1,0,0,0
80,1,2,0,0,0,0,1,1
60,1,2,0,1,0,0,0,1
101,2,4,0,1,0,0,0,1
87,2,2,0,0,0,0,1,1
118,2,3,0,0,1,0,0,1
52,1,3,1,0,0,0,0,1
63,1,2,0,0,0,0,1,1
60,1,2,0,0,1,0,0,0
58,1,2,0,0,1,0,0,1
113,1,2,0,0,1,0,0,1
63,1,1,0,1,0,0,0,1
91,1,2,0,0,1,0,0,0
58,2,2,0,1,0,0,0,1
49,1,1,0,0,1,0,0,0
69,1,1,0,0,1,0,0,1
86,1,1,0,1,0,0,0,1
138,2,3,0,0,1,0,0,1
60,1,1,0,0,0,0,1,1
92,2,3,0,0,0,0,1,1
96,1,2,0,0,0,0,1,0
80,1,2,0,0,0,0,1,1
90,2,2,0,0,0,0,1,1
67,1,1,0,0,0,0,1,0
97,1,2,0,0,1,0,0,0
66,1,2,0,0,1,0,0,1
66,1,2,0,0,1,0,0,1
56,1,2,0,1,0,0,0,1
80,2,3,0,0,0,0,1,1
55,1,2,0,0,1,0,0,0
100,2,2,0,0,0,0,1,1
115,2,4,0,1,0,0,0,1
65,1,2,0,0,1,0,0,1
71,2,2,0,0,1,0,0,0
89,2,3,0,0,0,0,1,1
102,2,4,0,0,1,0,0,1
65,1,2,0,0,0,0,1,1
84,1,2,0,0,1,0,0,1
130,1,2,0,0,1,0,0,1
86,1,2,0,0,1,0,0,0
67,1,2,0,0,1,0,0,1
125,2,2,0,0,1,0,0,1
60,1,2,0,0,1,0,0,1
95,2,2,0,0,0,0,1,1
78,1,2,0,0,1,0,0,1
79,1,2,0,0,0,0,1,1
63,1,2,0,0,1,0,0,0
52,1,3,0,0,1,0,0,0
75,1,2,0,0,0,0,1,1
67,1,1,0,0,1,0,0,0
56,1,1,0,0,1,0,0,0
65,1,2,0,1,0,0,0,0
55,1,1,1,0,0,0,0,1
79,1,2,0,0,1,0,0,1
85,1,1,0,0,1,0,0,0
62,1,1,0,0,1,0,0,1
80,1,2,0,0,0,0,1,1
85,1,2,0,0,1,0,0,1
73,1,2,0,0,1,0,0,0
73,1,2,0,0,1,0,0,0
84,2,3,0,0,0,0,1,1
97,2,3,0,0,1,0,0,1
86,1,3,0,0,0,0,1,1
111,1,1,0,1,0,0,0,1
56,1,3,0,0,1,0,0,1
80,1,3,0,0,0,0,1,1
75,1,2,1,0,0,0,0,1
123,2,4,0,0,1,0,0,1
50,1,1,0,1,0,0,0,0
45,1,1,0,1,0,0,0,1
83,1,2,0,0,0,0,1,1
73,1,2,0,0,1,0,0,0
65,1,3,0,0,1,0,0,0
42,1,1,0,0,1,0,0,1
94,2,4,0,0,0,0,1,1
81,1,2,0,0,0,0,1,1
94,1,2,0,0,0,0,1,1
91,1,2,0,0,0,0,1,1
84,1,2,0,0,0,0,1,0
52,1,1,0,0,0,0,1,0
108,1,2,0,0,1,0,0,0
70,1,2,0,0,1,0,0,1
52,1,1,0,1,0,0,0,1
48,1,1,0,1,0,0,0,0
89,2,3,0,0,0,0,1,1
60,1,1,0,0,0,0,1,1
50,1,1,0,1,0,0,0,0
116,2,3,0,0,1,0,0,1
87,1,2,0,0,0,0,1,0
73,1,1,0,0,0,0,1,1
75,1,2,0,0,1,0,0,1
63,1,2,0,0,1,0,0,0
91,1,2,0,0,1,0,0,1
95,2,2,0,0,1,0,0,0
86,1,2,0,0,1,0,0,0
51,1,2,0,0,1,0,0,0
60,1,1,0,0,1,0,0,1
75,1,1,0,0,0,0,1,1
72,1,2,0,0,1,0,0,0
73,1,1,0,0,1,0,0,1
52,1,2,0,1,0,0,0,1
65,1,2,0,0,1,0,0,0
89,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,1
83,1,2,0,0,0,0,1,1
78,1,2,0,0,0,0,1,0
48,1,1,0,0,1,0,0,0
67,1,2,0,0,1,0,0,0
72,1,2,0,0,1,0,0,1
75,1,2,0,0,0,0,1,1
55,1,2,0,0,0,0,1,1
89,1,2,0,0,0,0,1,1
84,1,3,0,0,1,0,0,0
89,1,2,0,0,0,0,1,1
89,1,2,0,0,1,0,0,0
63,1,2,0,0,1,0,0,0
102,2,3,0,0,1,0,0,1
92,1,3,0,0,1,0,0,0
70,1,2,0,0,0,0,1,1
28,1,1,0,1,0,0,0,1
30,1,1,0,1,0,0,0,1
50,1,2,0,1,0,0,0,1
79,1,2,0,0,1,0,0,0
42,1,1,0,0,1,0,0,0
64,1,2,0,0,1,0,0,0
70,2,2,0,0,1,0,0,1
81,2,2,0,0,0,0,1,0
47,1,1,0,0,1,0,0,0
76,1,2,0,0,1,0,0,0
77,2,3,0,0,1,0,0,1
73,1,2,0,0,0,0,1,1
94,1,2,0,0,0,0,1,0
55,1,2,0,1,0,0,0,0
75,1,3,0,0,0,0,1,1
105,2,3,0,0,1,0,0,1
60,1,2,0,0,1,0,0,1
80,1,2,0,0,0,0,1,1
29,1,1,0,1,0,0,0,1
78,1,2,0,0,1,0,0,1
74,1,2,0,0,1,0,0,1
62,2,2,0,0,1,0,0,1
67,1,2,0,0,1,0,0,0
70,1,2,0,1,0,0,0,1
72,1,2,0,0,1,0,0,1
93,1,2,0,0,1,0,0,0
112,2,4,0,0,1,0,0,1
81,2,3,0,0,1,0,0,0
90,2,2,0,0,1,0,0,0
55,1,1,0,1,0,0,0,1
88,1,2,0,0,0,0,1,1
118,2,2,0,0,0,0,1,1
70,1,2,0,1,0,0,0,1
82,1,2,0,0,1,0,0,0
80,1,2,0,0,1,0,0,1
79,1,2,0,0,0,0,1,1
69,1,2,0,0,1,0,0,1
33,1,1,0,1,0,0,0,0
91,1,2,0,0,0,0,1,0
65,1,2,0,0,1,0,0,0
84,2,3,0,0,0,0,1,1
62,1,2,0,0,0,0,1,1
117,2,3,0,0,1,0,0,1
100,2,3,0,0,1,0,0,1
82,1,2,0,0,1,0,0,0
62,2,1,0,0,1,0,0,1
85,1,3,0,0,1,0,0,1
90,1,2,0,0,0,0,1,1
86,2,3,0,0,1,0,0,1
80,2,3,0,0,0,0,1,1
94,2,3,0,0,1,0,0,1
78,1,2,0,0,1,0,0,0
61,1,2,0,0,1,0,0,0
77,1,2,0,0,0,0,1,1
50,1,1,1,0,0,0,0,0
62,1,2,0,0,1,0,0,1
111,2,2,0,0,0,0,1,1
66,1,2,0,0,1,0,0,1
62,1,2,0,0,0,0,1,1
69,2,2,0,1,0,0,0,1
71,1,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,1
90,2,2,0,0,0,0,1,1
65,1,2,0,0,1,0,0,0
81,1,2,0,0,0,0,1,1
43,1,1,0,1,0,0,0,0
60,1,2,0,0,0,0,1,1
57,1,2,0,0,1,0,0,1
73,1,2,0,0,1,0,0,1
95,2,3,0,0,1,0,0,0
115,1,2,0,0,1,0,0,0
105,2,3,0,0,0,0,1,1
95,2,2,0,0,1,0,0,0
65,1,2,0,0,1,0,0,0
87,2,3,0,0,0,0,1,1
70,1,2,0,0,1,0,0,1
81,1,2,0,0,0,0,1,0
88,1,1,0,0,1,0,0,1
85,1,2,0,0,0,0,1,0
110,2,2,0,0,0,0,1,0
56,1,1,0,0,1,0,0,1
74,1,2,0,0,0,0,1,1
65,1,2,0,0,0,0,1,0
92,1,2,0,0,0,0,1,1
71,1,2,0,1,0,0,0,1
54,1,1,0,0,1,0,0,0
69,1,1,0,0,0,0,1,0
83,1,2,0,0,0,0,1,0
85,1,2,0,0,1,0,0,0
29,1,1,0,1,0,0,0,1
101,2,2,0,0,1,0,0,1
68,1,1,0,0,1,0,0,0
61,1,2,0,0,1,0,0,1
97,2,3,0,0,1,0,0,1
76,1,2,0,0,1,0,0,1
64,1,2,0,1,0,0,0,1
100,1,2,0,0,1,0,0,0
98,2,2,0,0,1,0,0,0
63,1,2,0,0,1,0,0,0
40,1,1,0,1,0,0,0,0
79,1,2,0,0,0,0,1,1
65,1,1,0,1,0,0,0,1
65,1,2,0,0,1,0,0,1
76,1,2,0,1,0,0,0,1
49,1,1,0,0,0,0,1,1
68,1,2,0,0,1,0,0,1
55,1,2,0,1,0,0,0,1
87,2,3,0,0,0,0,1,1
50,1,2,0,1,0,0,0,1
63,1,1,0,1,0,0,0,1
84,1,2,0,0,0,0,1,1
70,1,2,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
57,1,2,0,0,1,0,0,0
68,1,2,0,0,1,0,0,1
90,1,2,0,1,0,0,0,1
74,1,2,0,0,1,0,0,0
74,1,2,0,0,1,0,0,0
30,1,1,1,0,0,0,0,1
50,1,1,0,1,0,0,0,1
40,1,1,0,1,0,0,0,1
65,1,2,0,0,0,0,1,1
81,1,2,0,0,0,0,1,1
95,2,3,0,0,0,0,1,1
166,2,2,0,0,1,0,0,1
82,1,3,0,0,0,0,1,0
73,2,3,0,0,1,0,0,1
30,1,1,1,0,0,0,0,1
90,1,2,0,0,1,0,0,1
81,1,3,0,0,1,0,0,0
70,1,3,0,0,1,0,0,1
50,1,1,0,0,0,0,1,1
83,1,2,0,0,1,0,0,1
58,1,2,0,0,1,0,0,0
62,1,2,0,0,1,0,0,1
54,1,1,0,1,0,0,0,1
70,1,2,0,0,1,0,0,0
61,1,2,0,0,1,0,0,1
60,1,1,0,1,0,0,0,0
65,1,2,0,0,0,0,1,1
48,1,1,0,0,1,0,0,0
77,1,1,0,0,1,0,0,0
65,1,1,0,0,1,0,0,0
90,1,1,0,0,1,0,0,0
103,2,3,0,0,1,0,0,1
81,1,2,0,0,1,0,0,1
85,2,2,0,0,1,0,0,1
80,2,3,0,0,0,0,1,1
50,1,1,0,0,1,0,0,0
74,1,2,0,0,0,0,1,1
42,1,2,0,1,0,0,0,1
87,1,3,0,1,0,0,0,1
125,2,4,0,0,1,0,0,1
79,1,2,0,0,1,0,0,0
70,1,2,0,0,1,0,0,1
64,1,1,0,0,1,0,0,0
82,1,3,0,0,1,0,0,0
92,1,2,0,0,1,0,0,0
66,1,1,0,1,0,0,0,0
117,2,3,0,0,1,0,0,1
78,1,2,0,0,1,0,0,1
89,1,3,0,1,0,0,0,1
57,1,2,0,0,1,0,0,0
91,1,2,0,0,1,0,0,0
31,1,1,1,0,0,0,0,0
83,1,2,0,0,0,0,1,0
79,2,3,0,0,1,0,0,1
60,1,2,0,0,1,0,0,0
134,2,3,0,0,1,0,0,1
53,1,1,1,0,0,0,0,1
61,1,2,0,0,0,0,1,1
40,1,1,0,0,0,0,1,1
44,1,1,0,0,1,0,0,0
75,1,2,0,0,0,0,1,1
51,1,1,0,0,1,0,0,0
86,1,2,0,0,0,0,1,0
67,2,2,0,0,1,0,0,1
119,2,3,0,0,1,0,0,1
72,2,3,0,0,1,0,0,1
91,2,3,0,0,1,0,0,0
97,2,4,0,0,0,0,1,1
92,1,1,0,0,1,0,0,0
74,1,2,0,0,1,0,0,0
78,1,2,0,0,1,0,0,1
58,1,2,0,0,1,0,0,1
70,1,2,0,1,0,0,0,1
88,2,3,0,0,0,0,1,1
62,1,2,0,0,0,0,1,1
87,1,2,0,0,1,0,0,1
77,1,2,0,0,1,0,0,0
63,1,2,0,0,1,0,0,0
90,2,3,1,0,0,0,0,1
86,1,1,0,0,0,0,1,1
55,1,2,0,0,1,0,0,1
144,2,3,0,0,1,0,0,1
59,1,1,0,1,0,0,0,1
69,1,2,0,0,1,0,0,0
38,1,1,0,0,1,0,0,0
118,2,3,0,0,1,0,0,1
65,1,2,0,0,1,0,0,0
71,1,2,0,0,1,0,0,0
72,2,2,0,0,1,0,0,0
51,1,2,0,1,0,0,0,1
92,2,3,0,0,0,0,1,1
90,2,2,0,0,1,0,0,1
40,1,1,0,0,1,0,0,1
65,1,2,1,0,0,0,0,1
85,1,2,0,0,0,0,1,0
44,1,1,0,0,1,0,0,0
75,1,2,0,1,0,0,0,1
46,1,1,0,0,1,0,0,1
70,1,2,0,0,0,0,1,1
54,1,1,0,0,0,0,1,1
44,1,2,0,1,0,0,0,1
95,2,3,0,0,1,0,0,1
72,2,3,0,0,1,0,0,1
78,1,2,0,0,1,0,0,1
56,1,2,0,0,0,0,1,0
44,1,1,0,0,0,0,1,0
97,2,3,0,0,1,0,0,0
91,1,3,0,0,0,0,1,1
75,1,2,0,0,1,0,0,0
105,2,2,0,0,1,0,0,0
91,2,3,0,0,1,0,0,1
40,1,1,0,1,0,0,0,1
94,2,2,0,0,1,0,0,1
48,1,2,0,0,1,0,0,1
70,1,2,0,0,1,0,0,0
105,2,3,0,0,0,0,1,1
75,1,2,0,0,0,0,1,1
110,2,3,0,0,1,0,0,1
70,1,2,0,0,0,0,1,1
77,1,1,0,0,0,0,1,1
60,1,2,0,0,0,0,1,1
75,1,2,0,1,0,0,0,1
58,1,2,0,0,0,0,1,0
66,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
48,1,1,0,0,0,0,1,0
77,2,3,0,0,1,0,0,1
95,2,3,0,0,1,0,0,1
73,1,2,0,0,0,0,1,1
116,2,3,0,0,1,0,0,1
36,1,2,0,0,1,0,0,1
88,1,3,0,0,1,0,0,1
130,1,2,0,0,0,0,1,1
50,1,1,0,0,0,0,1,0
55,1,1,0,0,0,0,1,1
35,1,1,0,0,1,0,0,1
44,1,1,0,1,0,0,0,1
50,1,1,0,1,0,0,0,1
55,1,1,0,1,0,0,0,1
94,2,2,0,0,0,0,1,0
75,1,1,0,0,1,0,0,0
100,2,4,0,0,0,0,1,1
65,1,2,0,0,0,0,1,1
66,1,2,0,0,1,0,0,0
85,1,2,1,0,0,0,0,1
101,2,3,0,0,0,0,1,1
97,2,3,0,0,0,0,1,0
99,2,3,0,0,0,0,1,1
91,1,2,0,0,0,0,1,1
30,1,1,1,0,0,0,0,1
126,2,4,0,0,0,0,1,1
79,1,2,0,0,0,0,1,0
73,2,2,0,0,1,0,0,0
70,1,2,0,0,1,0,0,1
76,1,2,0,0,1,0,0,0
76,1,2,0,0,1,0,0,1
58,1,1,0,1,0,0,0,0
73,1,2,0,0,0,0,1,1
89,2,3,0,0,0,0,1,1
96,1,2,0,0,0,0,1,0
68,1,1,0,1,0,0,0,1
90,1,2,0,0,1,0,0,1
78,1,3,0,1,0,0,0,1
77,1,3,0,0,0,0,1,1
95,2,3,0,0,0,0,1,1
78,1,2,0,0,0,0,1,1
110,1,2,0,0,1,0,0,0
120,2,3,0,0,1,0,0,1
68,1,2,0,0,0,0,1,0
84,1,2,0,0,0,0,1,1
70,1,2,0,0,1,0,0,0
60,1,1,0,0,0,0,1,1
66,1,2,0,0,0,0,1,0
107,2,3,0,0,0,0,1,1
134,2,3,0,0,0,0,1,1
110,1,2,0,0,0,0,1,1
70,1,2,0,0,1,0,0,1
100,2,4,0,0,1,0,0,1
43,1,2,0,1,0,0,0,1
45,1,1,0,1,0,0,0,1
172,3,4,0,0,1,0,0,1
40,1,1,0,0,1,0,0,0
72,1,3,0,0,1,0,0,1
57,1,2,0,0,1,0,0,1
43,1,1,0,0,1,0,0,0
107,2,3,0,0,0,0,1,1
86,2,3,0,0,1,0,0,1
90,2,3,0,0,1,0,0,0
76,1,2,0,0,0,0,1,1
87,1,2,0,0,0,0,1,1
60,1,1,0,0,0,0,1,1
56,1,2,0,1,0,0,0,1
107,2,3,0,0,1,0,0,0
88,1,3,0,0,1,0,0,0
50,1,1,0,0,1,0,0,0
140,3,4,0,0,1,0,0,1
86,1,2,0,0,0,0,1,1
31,1,1,0,1,0,0,0,1
72,1,3,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
66,1,2,0,0,1,0,0,1
65,1,3,0,1,0,0,0,1
64,1,2,0,0,0,0,1,1
71,2,2,0,0,1,0,0,0
87,1,2,0,0,1,0,0,0
68,1,2,0,0,0,0,1,0
99,2,3,0,0,1,0,0,1
125,1,2,0,0,1,0,0,1
122,2,3,0,0,1,0,0,1
66,1,2,0,1,0,0,0,1
48,1,2,0,1,0,0,0,1
87,1,3,0,0,0,0,1,1
69,1,2,0,0,1,0,0,0
90,2,3,0,0,0,0,1,1
145,2,3,0,0,1,0,0,1
70,1,2,0,0,0,0,1,0
70,1,2,0,0,1,0,0,1
68,1,2,0,0,1,0,0,1
73,1,2,0,0,0,0,1,0
78,1,2,0,0,0,0,1,1
90,1,2,0,0,0,0,1,0
123,1,3,0,0,1,0,0,1
87,1,3,0,0,0,0,1,0
78,1,2,0,0,1,0,0,0
69,1,2,0,0,1,0,0,0
84,1,2,0,0,0,0,1,0
54,1,1,1,0,0,0,0,1
118,2,2,0,0,1,0,0,1
65,2,2,0,0,1,0,0,1
67,1,2,0,0,1,0,0,0
86,1,3,0,0,1,0,0,1
75,2,2,0,0,1,0,0,1
68,1,2,0,0,1,0,0,0
115,2,3,0,0,1,0,0,1
80,2,3,0,0,0,0,1,1
90,2,3,0,0,1,0,0,1
68,1,2,0,0,1,0,0,1
61,1,2,0,0,1,0,0,0
75,1,2,0,0,1,0,0,0
80,2,3,0,0,1,0,0,0
91,1,2,0,0,1,0,0,0
44,1,1,0,0,1,0,0,0
80,1,2,0,0,1,0,0,1
92,2,2,0,0,1,0,0,0
80,1,2,0,0,1,0,0,1
47,1,1,0,1,0,0,0,0
31,1,1,0,1,0,0,0,1
92,1,3,0,0,1,0,0,0
77,1,2,0,0,0,0,1,1
78,1,3,0,0,1,0,0,0
96,1,2,0,0,1,0,0,1
134,2,3,0,0,1,0,0,1
48,1,1,0,0,1,0,0,0
90,2,3,0,0,0,0,1,1
98,2,2,0,0,1,0,0,1
78,1,2,0,0,1,0,0,0
55,1,1,0,1,0,0,0,0
56,1,2,0,1,0,0,0,1
64,1,2,0,0,0,0,1,1
90,1,2,0,0,1,0,0,1
98,1,3,0,1,0,0,0,1
111,2,3,0,0,0,0,1,1
110,2,3,0,0,0,0,1,1
60,1,2,0,0,0,0,1,0
45,1,1,0,0,1,0,0,1
102,2,3,0,0,0,0,1,0
110,2,3,0,0,1,0,0,1
70,1,2,0,0,1,0,0,1
60,1,2,0,0,1,0,0,0
94,1,2,0,0,1,0,0,1
68,1,2,0,0,1,0,0,0
56,1,2,0,1,0,0,0,1
66,1,1,0,0,1,0,0,1
132,1,1,0,0,1,0,0,1
66,1,1,0,0,1,0,0,1
53,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
53,1,1,0,0,1,0,0,0
56,1,1,0,0,1,0,0,0
86,1,2,0,0,0,0,1,1
67,1,2,0,0,0,0,1,1
74,1,2,0,0,0,0,1,1
63,2,3,0,0,1,0,0,1
83,1,2,0,0,0,0,1,1
86,1,2,0,0,0,0,1,1
62,1,2,0,0,1,0,0,0
79,1,2,0,0,0,0,1,1
74,1,2,0,0,1,0,0,0
58,1,2,0,0,1,0,0,0
143,2,3,0,0,1,0,0,1
100,2,3,0,0,1,0,0,0
24,1,1,0,1,0,0,0,1
41,1,1,1,0,0,0,0,0
32,1,1,0,1,0,0,0,0
73,1,3,0,0,1,0,0,1
77,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,1
64,2,2,0,0,0,0,1,1
42,1,2,0,1,0,0,0,0
82,1,2,0,0,0,0,1,1
67,1,2,0,0,1,0,0,0
58,1,2,0,0,1,0,0,0
85,1,2,0,0,0,0,1,1
45,1,1,0,0,1,0,0,0
72,1,2,0,0,0,0,1,0
111,2,3,0,0,1,0,0,1
83,2,3,0,0,1,0,0,1
116,2,3,0,0,1,0,0,1
67,1,2,0,0,1,0,0,0
70,1,2,0,0,0,0,1,1
72,1,2,0,0,0,0,1,1
97,2,2,0,0,0,0,1,1
78,1,2,0,0,1,0,0,0
60,1,2,0,0,1,0,0,0
72,1,2,0,0,1,0,0,0
62,1,2,0,0,1,0,0,1
111,1,2,0,0,1,0,0,0
83,2,3,0,0,1,0,0,0
80,1,2,0,0,1,0,0,0
67,1,2,0,0,1,0,0,1
98,1,2,0,0,0,0,1,1
79,1,2,0,0,0,0,1,0
127,1,2,0,0,1,0,0,1
103,2,3,0,0,1,0,0,0
81,1,2,0,0,1,0,0,1
72,2,3,0,0,1,0,0,0
120,2,3,0,0,1,0,0,1
40,1,1,0,0,1,0,0,0
61,1,2,0,0,1,0,0,0
90,1,2,0,0,1,0,0,0
72,1,2,0,0,1,0,0,0
85,2,3,0,0,1,0,0,1
85,1,2,0,0,1,0,0,0
83,1,2,0,1,0,0,0,1
72,1,2,0,0,1,0,0,0
113,2,3,0,0,1,0,0,1
89,2,2,0,0,0,0,1,1
73,1,2,0,1,0,0,0,0
48,1,2,0,1,0,0,0,1
88,1,2,0,0,1,0,0,0
81,1,1,0,0,0,0,1,0
80,1,2,0,0,1,0,0,0
69,2,4,0,1,0,0,0,1
150,2,3,0,0,1,0,0,1
66,1,1,0,0,0,0,1,1
75,2,2,0,0,1,0,0,1
101,1,2,0,0,0,0,1,1
80,2,3,0,0,1,0,0,0
94,1,3,0,0,0,0,1,0
63,2,2,0,0,1,0,0,0
119,2,3,0,0,1,0,0,1
